seed_image,judge,type,candidate_chosen,candidate_not_chosen
1,58,Thr,Thr2.5,Thr2
1,58,Thr,Thr2.5,Thr1.5
1,58,Thr,Thr2.5,Thr1.75
1,58,Thr,Thr2.5,Thr1
1,58,Thr,Thr2.5,Thr1.25
1,58,Thr,Thr2.5,Thr0.75
1,58,Thr,Thr2.25,Thr1.75
1,58,Thr,Thr2.5,Thr1.75
1,58,Thr,Thr1.75,Thr0.75
1,58,Thr,Thr1.75,Thr0.5
1,58,Thr,Thr2,Thr1.75
1,58,Thr,Thr1.75,Thr1.5
1,58,Thr,Thr1.75,Thr1
1,58,Thr,Thr1.75,Thr1.25
1,58,Thr,Thr2.5,Thr1.5
1,58,Thr,Thr2.25,Thr1.5
1,58,Thr,Thr1.5,Thr1.25
1,58,Thr,Thr1.5,Thr0.75
1,58,Thr,Thr1.5,Thr0.5
1,58,Thr,Thr1.5,Thr1
1,58,Thr,Thr2,Thr1.5
1,58,Thr,Thr1.75,Thr1.5
1,58,Thr,Thr0.75,Thr1.25
1,58,Thr,Thr0.75,Thr2.25
1,58,Thr,Thr2,Thr0.75
1,58,Thr,Thr0.75,Thr2.5
1,58,Thr,Thr0.75,Thr1
1,58,Thr,Thr0.75,Thr1.5
1,58,Thr,Thr0.75,Thr1.75
1,58,Thr,Thr0.75,Thr0.5
1,58,Thr,Thr2,Thr1.75
1,58,Thr,Thr2,Thr1.25
1,58,Thr,Thr2.25,Thr2
1,58,Thr,Thr2.5,Thr2
1,58,Thr,Thr2,Thr0.5
1,58,Thr,Thr2,Thr0.75
1,58,Thr,Thr2,Thr1.5
1,58,Thr,Thr2,Thr1
1,58,Thr,Thr1,Thr0.5
1,58,Thr,Thr1.25,Thr0.5
1,58,Thr,Thr0.75,Thr0.5
1,58,Thr,Thr1.25,Thr1
1,58,Thr,Thr1.25,Thr0.5
1,58,Thr,Thr1.25,Thr0.75
1,58,Thr,Thr0.5,Thr2
1,58,Thr,Thr0.5,Thr1.5
1,58,Thr,Thr1.5,Thr1.25
1,58,Thr,Thr2.5,Thr0.5
1,58,Thr,Thr1.75,Thr1.25
1,58,Thr,Thr2.5,Thr1.25
1,58,Thr,Thr2,Thr1.25
1,58,Thr,Thr2.25,Thr0.5
1,58,Thr,Thr1.75,Thr0.5
1,58,Thr,Thr2.25,Thr1.25
1,58,Thr,Thr1,Thr1.75
1,58,Thr,Thr1,Thr1.5
1,58,Thr,Thr2,Thr1
1,58,Thr,Thr1,Thr2.25
1,58,Thr,Thr1.25,Thr1
1,58,Thr,Thr1,Thr2.5
1,58,Thr,Thr1,Thr0.75
1,58,Thr,Thr1,Thr0.5
2,2,Thr,Thr1,Thr2.25
2,2,Thr,Thr0.5,Thr2.25
2,2,Thr,Thr1.75,Thr2.25
2,2,Thr,Thr1.5,Thr2.25
2,2,Thr,Thr2,Thr2.25
2,2,Thr,Thr0.75,Thr2.25
2,2,Thr,Thr2.25,Thr2.5
2,2,Thr,Thr1.25,Thr2.25
2,2,Thr,Thr1,Thr2
2,2,Thr,Thr1,Thr2.25
2,2,Thr,Thr1,Thr0.5
2,2,Thr,Thr1.25,Thr1
2,2,Thr,Thr2.5,Thr1
2,2,Thr,Thr1.5,Thr1
2,2,Thr,Thr1,Thr0.75
2,2,Thr,Thr1.75,Thr1
2,2,Thr,Thr1.75,Thr2.5
2,2,Thr,Thr1.5,Thr1.75
2,2,Thr,Thr1.75,Thr0.5
2,2,Thr,Thr1.75,Thr1
2,2,Thr,Thr1.75,Thr2
2,2,Thr,Thr1.25,Thr1.75
2,2,Thr,Thr1.75,Thr0.75
2,2,Thr,Thr1.75,Thr2.25
2,2,Thr,Thr1.5,Thr2
2,2,Thr,Thr2.5,Thr1.5
2,2,Thr,Thr1.5,Thr1.25
2,2,Thr,Thr1.75,Thr1.5
2,2,Thr,Thr2.25,Thr1.5
2,2,Thr,Thr0.5,Thr1.5
2,2,Thr,Thr1.5,Thr1
2,2,Thr,Thr1.5,Thr0.75
2,2,Thr,Thr0.5,Thr1
2,2,Thr,Thr0.5,Thr1.25
2,2,Thr,Thr1.25,Thr1
2,2,Thr,Thr0.5,Thr2.5
2,2,Thr,Thr0.5,Thr0.75
2,2,Thr,Thr1.25,Thr2.5
2,2,Thr,Thr1.5,Thr1.25
2,2,Thr,Thr0.5,Thr1.25
2,2,Thr,Thr1.75,Thr1.25
2,2,Thr,Thr0.75,Thr1.25
2,2,Thr,Thr2.25,Thr0.5
2,2,Thr,Thr0.5,Thr1.75
2,2,Thr,Thr1.25,Thr2
2,2,Thr,Thr2.25,Thr1.25
2,2,Thr,Thr2,Thr0.5
2,2,Thr,Thr1.5,Thr0.5
2,2,Thr,Thr2,Thr0.75
2,2,Thr,Thr2,Thr2.25
2,2,Thr,Thr0.5,Thr2
2,2,Thr,Thr1.75,Thr2
2,2,Thr,Thr1.5,Thr2
2,2,Thr,Thr2,Thr1
2,2,Thr,Thr2,Thr1.25
2,2,Thr,Thr2,Thr2.5
2,2,Thr,Thr1.25,Thr0.75
2,2,Thr,Thr2.5,Thr0.75
2,2,Thr,Thr1.5,Thr0.75
2,2,Thr,Thr0.75,Thr2.25
2,2,Thr,Thr0.5,Thr0.75
2,2,Thr,Thr1.75,Thr0.75
2,2,Thr,Thr1,Thr0.75
2,2,Thr,Thr2,Thr0.75
2,2,Thr,Thr1.25,Thr2.5
2,2,Thr,Thr2.5,Thr0.5
2,2,Thr,Thr1.5,Thr2.5
2,2,Thr,Thr1.75,Thr2.5
2,2,Thr,Thr2.25,Thr2.5
2,2,Thr,Thr1,Thr2.5
2,2,Thr,Thr2,Thr2.5
2,2,Thr,Thr2.5,Thr0.75
2,7,Thr,Thr1,Thr0.5
2,7,Thr,Thr1,Thr1.25
2,7,Thr,Thr0.5,Thr2.5
2,7,Thr,Thr1.25,Thr1.5
2,7,Thr,Thr1.25,Thr2.5
2,7,Thr,Thr1.25,Thr1.75
2,7,Thr,Thr0.5,Thr1.75
2,7,Thr,Thr1.25,Thr0.5
2,7,Thr,Thr0.5,Thr1.25
2,7,Thr,Thr1.25,Thr2
2,7,Thr,Thr0.75,Thr1.25
2,7,Thr,Thr0.5,Thr1.5
2,7,Thr,Thr1.25,Thr2.25
2,7,Thr,Thr0.5,Thr0.75
2,7,Thr,Thr0.5,Thr2
2,7,Thr,Thr0.5,Thr2.25
2,7,Thr,Thr1.5,Thr2
2,7,Thr,Thr1.25,Thr1.5
2,7,Thr,Thr0.5,Thr1.5
2,7,Thr,Thr1,Thr1.5
2,7,Thr,Thr0.75,Thr1.5
2,7,Thr,Thr1.5,Thr1.75
2,7,Thr,Thr1.5,Thr2.5
2,7,Thr,Thr1.5,Thr2.25
2,7,Thr,Thr1.75,Thr2.5
2,7,Thr,Thr1.25,Thr1.75
2,7,Thr,Thr1.75,Thr2
2,7,Thr,Thr1,Thr1.75
2,7,Thr,Thr0.5,Thr1.75
2,7,Thr,Thr1.75,Thr2.25
2,7,Thr,Thr0.75,Thr1.75
2,7,Thr,Thr1.5,Thr1.75
2,7,Thr,Thr2.5,Thr1
2,7,Thr,Thr1,Thr1.75
2,7,Thr,Thr1,Thr1.25
2,7,Thr,Thr1,Thr2
2,7,Thr,Thr0.75,Thr1
2,7,Thr,Thr1,Thr2.25
2,7,Thr,Thr1,Thr1.5
2,7,Thr,Thr1,Thr0.5
2,7,Thr,Thr1.5,Thr2.25
2,7,Thr,Thr2.25,Thr2.5
2,7,Thr,Thr2,Thr2.25
2,7,Thr,Thr1.25,Thr2.25
2,7,Thr,Thr2.25,Thr0.5
2,7,Thr,Thr1,Thr2.25
2,7,Thr,Thr2.25,Thr0.75
2,7,Thr,Thr1.75,Thr2.25
2,7,Thr,Thr1,Thr2.5
2,7,Thr,Thr2.5,Thr1.25
2,7,Thr,Thr2,Thr2.5
2,7,Thr,Thr1.75,Thr2.5
2,7,Thr,Thr1.5,Thr2.5
2,7,Thr,Thr2.25,Thr2.5
2,7,Thr,Thr0.75,Thr2.5
2,7,Thr,Thr0.5,Thr2.5
2,7,Thr,Thr0.75,Thr2.25
2,7,Thr,Thr0.75,Thr2.5
2,7,Thr,Thr1,Thr0.75
2,7,Thr,Thr1.5,Thr0.75
2,7,Thr,Thr0.75,Thr1.75
2,7,Thr,Thr2,Thr0.75
2,7,Thr,Thr0.75,Thr0.5
2,7,Thr,Thr1.25,Thr0.75
2,7,Thr,Thr1.75,Thr2
2,7,Thr,Thr1,Thr2
2,7,Thr,Thr2.25,Thr2
2,7,Thr,Thr1.5,Thr2
2,7,Thr,Thr0.5,Thr2
2,7,Thr,Thr0.75,Thr2
2,7,Thr,Thr2,Thr1.25
2,7,Thr,Thr2,Thr2.5
2,10,Thr,Thr1.25,Thr0.5
2,10,Thr,Thr1.75,Thr1.25
2,10,Thr,Thr0.5,Thr2.25
2,10,Thr,Thr0.5,Thr1
2,10,Thr,Thr0.5,Thr0.75
2,10,Thr,Thr1.5,Thr1.25
2,10,Thr,Thr2,Thr1.25
2,10,Thr,Thr2.25,Thr1.25
2,10,Thr,Thr2,Thr0.5
2,10,Thr,Thr1.25,Thr0.75
2,10,Thr,Thr2.5,Thr0.5
2,10,Thr,Thr2.5,Thr1.25
2,10,Thr,Thr0.5,Thr1.25
2,10,Thr,Thr1.75,Thr0.5
2,10,Thr,Thr1.5,Thr0.5
2,10,Thr,Thr1.25,Thr1
2,10,Thr,Thr2,Thr1.5
2,10,Thr,Thr1.25,Thr1.5
2,10,Thr,Thr2.5,Thr1.5
2,10,Thr,Thr1.5,Thr0.5
2,10,Thr,Thr1.5,Thr0.75
2,10,Thr,Thr1.5,Thr1
2,10,Thr,Thr2.25,Thr1.5
2,10,Thr,Thr1.75,Thr1.5
2,10,Thr,Thr2.5,Thr1.75
2,10,Thr,Thr1.75,Thr0.75
2,10,Thr,Thr1.75,Thr0.5
2,10,Thr,Thr1.75,Thr1.25
2,10,Thr,Thr1.75,Thr2
2,10,Thr,Thr1.75,Thr1.5
2,10,Thr,Thr1.75,Thr1
2,10,Thr,Thr2.25,Thr1.75
2,10,Thr,Thr2.5,Thr2
2,10,Thr,Thr2,Thr0.5
2,10,Thr,Thr2,Thr1.75
2,10,Thr,Thr2,Thr1.5
2,10,Thr,Thr2,Thr1
2,10,Thr,Thr2,Thr1.25
2,10,Thr,Thr2.25,Thr2
2,10,Thr,Thr2,Thr0.75
2,10,Thr,Thr2.25,Thr1.25
2,10,Thr,Thr2.25,Thr2
2,10,Thr,Thr2.25,Thr0.75
2,10,Thr,Thr2.5,Thr2.25
2,10,Thr,Thr2.25,Thr1.75
2,10,Thr,Thr2.25,Thr1.5
2,10,Thr,Thr2.25,Thr0.5
2,10,Thr,Thr2.25,Thr1
2,10,Thr,Thr2.5,Thr1
2,10,Thr,Thr2.5,Thr1.5
2,10,Thr,Thr2.5,Thr1.25
2,10,Thr,Thr2.5,Thr0.5
2,10,Thr,Thr2.25,Thr2.5
2,10,Thr,Thr2,Thr2.5
2,10,Thr,Thr2.5,Thr1.75
2,10,Thr,Thr2.5,Thr0.75
2,10,Thr,Thr0.5,Thr0.75
2,10,Thr,Thr1.5,Thr0.75
2,10,Thr,Thr0.75,Thr1
2,10,Thr,Thr2.5,Thr0.75
2,10,Thr,Thr2,Thr0.75
2,10,Thr,Thr1.25,Thr0.75
2,10,Thr,Thr1.75,Thr0.75
2,10,Thr,Thr2.25,Thr0.75
2,10,Thr,Thr0.5,Thr1
2,10,Thr,Thr1.75,Thr1
2,10,Thr,Thr2.25,Thr1
2,10,Thr,Thr2.5,Thr1
2,10,Thr,Thr1.25,Thr1
2,10,Thr,Thr1,Thr0.75
2,10,Thr,Thr1.5,Thr1
2,10,Thr,Thr2,Thr1
2,18,Thr,Thr0.5,Thr2.5
2,18,Thr,Thr1.25,Thr0.75
2,18,Thr,Thr1,Thr0.5
2,18,Thr,Thr1.25,Thr0.5
2,18,Thr,Thr0.75,Thr0.5
2,18,Thr,Thr2.5,Thr1.25
2,18,Thr,Thr1.5,Thr0.5
2,18,Thr,Thr1.25,Thr0.5
2,18,Thr,Thr1.75,Thr0.5
2,18,Thr,Thr1.75,Thr1.25
2,18,Thr,Thr2,Thr0.5
2,18,Thr,Thr1.5,Thr1.25
2,18,Thr,Thr2,Thr1.25
2,18,Thr,Thr2.25,Thr1.25
2,18,Thr,Thr2.25,Thr0.5
2,18,Thr,Thr1.25,Thr1
2,18,Thr,Thr2.5,Thr0.5
2,18,Thr,Thr2.5,Thr2.25
2,18,Thr,Thr2.5,Thr1.5
2,18,Thr,Thr2.5,Thr1.75
2,18,Thr,Thr2.5,Thr1
2,18,Thr,Thr2.5,Thr1.25
2,18,Thr,Thr2.5,Thr0.75
2,18,Thr,Thr2.5,Thr2
2,18,Thr,Thr2.5,Thr2.25
2,18,Thr,Thr2.25,Thr0.75
2,18,Thr,Thr1.25,Thr2.25
2,18,Thr,Thr1.5,Thr2.25
2,18,Thr,Thr2,Thr2.25
2,18,Thr,Thr0.5,Thr2.25
2,18,Thr,Thr1,Thr2.25
2,18,Thr,Thr1.75,Thr2.25
2,18,Thr,Thr1.5,Thr2
2,18,Thr,Thr1.75,Thr1.5
2,18,Thr,Thr1.5,Thr0.5
2,18,Thr,Thr1.5,Thr1.25
2,18,Thr,Thr1.5,Thr0.75
2,18,Thr,Thr1.5,Thr2.25
2,18,Thr,Thr1.5,Thr2.5
2,18,Thr,Thr1.5,Thr1
2,18,Thr,Thr1,Thr0.75
2,18,Thr,Thr1.25,Thr0.75
2,18,Thr,Thr1.75,Thr0.75
2,18,Thr,Thr0.75,Thr2.5
2,18,Thr,Thr2,Thr0.75
2,18,Thr,Thr0.75,Thr0.5
2,18,Thr,Thr0.75,Thr2.25
2,18,Thr,Thr1.5,Thr0.75
2,18,Thr,Thr1.5,Thr1
2,18,Thr,Thr1,Thr0.75
2,18,Thr,Thr2.25,Thr1
2,18,Thr,Thr1.75,Thr1
2,18,Thr,Thr1,Thr0.5
2,18,Thr,Thr1.25,Thr1
2,18,Thr,Thr1,Thr2.5
2,18,Thr,Thr1,Thr2
2,18,Thr,Thr1.75,Thr2.5
2,18,Thr,Thr1.75,Thr1.25
2,18,Thr,Thr1.75,Thr1
2,18,Thr,Thr1.75,Thr0.75
2,18,Thr,Thr1.75,Thr0.5
2,18,Thr,Thr1.75,Thr1.5
2,18,Thr,Thr1.75,Thr2
2,18,Thr,Thr1.75,Thr2.25
2,18,Thr,Thr2,Thr2.5
2,18,Thr,Thr2,Thr0.75
2,18,Thr,Thr2,Thr1.5
2,18,Thr,Thr2,Thr2.25
2,18,Thr,Thr2,Thr1.25
2,18,Thr,Thr1.75,Thr2
2,18,Thr,Thr2,Thr1
2,18,Thr,Thr2,Thr0.5
2,19,Thr,Thr1.25,Thr2.25
2,19,Thr,Thr1.75,Thr2.25
2,19,Thr,Thr1,Thr2.25
2,19,Thr,Thr2,Thr2.25
2,19,Thr,Thr1.5,Thr2.25
2,19,Thr,Thr0.75,Thr2.25
2,19,Thr,Thr0.5,Thr2.25
2,19,Thr,Thr2.5,Thr2.25
2,19,Thr,Thr0.5,Thr1
2,19,Thr,Thr2,Thr1
2,19,Thr,Thr1.75,Thr1
2,19,Thr,Thr2.5,Thr1
2,19,Thr,Thr1.5,Thr1
2,19,Thr,Thr1,Thr2.25
2,19,Thr,Thr0.75,Thr1
2,19,Thr,Thr1.25,Thr1
2,19,Thr,Thr2,Thr1.75
2,19,Thr,Thr2.5,Thr1.75
2,19,Thr,Thr1,Thr1.75
2,19,Thr,Thr1.75,Thr0.5
2,19,Thr,Thr1.25,Thr1.75
2,19,Thr,Thr2.25,Thr1.75
2,19,Thr,Thr0.75,Thr1.75
2,19,Thr,Thr1.5,Thr1.75
2,19,Thr,Thr2,Thr1.5
2,19,Thr,Thr1.75,Thr2
2,19,Thr,Thr1.25,Thr2
2,19,Thr,Thr2.5,Thr2
2,19,Thr,Thr0.5,Thr2
2,19,Thr,Thr2,Thr0.75
2,19,Thr,Thr1,Thr2
2,19,Thr,Thr2.25,Thr2
2,19,Thr,Thr1.25,Thr2.5
2,19,Thr,Thr1,Thr0.5
2,19,Thr,Thr0.5,Thr2
2,19,Thr,Thr1.25,Thr2.25
2,19,Thr,Thr0.5,Thr2.5
2,19,Thr,Thr0.75,Thr0.5
2,19,Thr,Thr0.5,Thr2.25
2,19,Thr,Thr1,Thr1.25
2,19,Thr,Thr0.5,Thr1.25
2,19,Thr,Thr0.5,Thr1.75
2,19,Thr,Thr1.25,Thr1.5
2,19,Thr,Thr1.25,Thr0.75
2,19,Thr,Thr1.25,Thr0.5
2,19,Thr,Thr1.25,Thr2
2,19,Thr,Thr1.25,Thr1.75
2,19,Thr,Thr1.5,Thr0.5
2,19,Thr,Thr2,Thr2.5
2,19,Thr,Thr2.25,Thr2.5
2,19,Thr,Thr1.5,Thr2.5
2,19,Thr,Thr1,Thr2.5
2,19,Thr,Thr1.25,Thr2.5
2,19,Thr,Thr0.5,Thr2.5
2,19,Thr,Thr1.75,Thr2.5
2,19,Thr,Thr2.5,Thr0.75
2,19,Thr,Thr2.5,Thr0.75
2,19,Thr,Thr0.75,Thr2.25
2,19,Thr,Thr0.75,Thr1.75
2,19,Thr,Thr1,Thr0.75
2,19,Thr,Thr0.5,Thr0.75
2,19,Thr,Thr1.5,Thr0.75
2,19,Thr,Thr2,Thr0.75
2,19,Thr,Thr1.25,Thr0.75
2,19,Thr,Thr2,Thr1.5
2,19,Thr,Thr1.5,Thr0.5
2,19,Thr,Thr1.5,Thr2.5
2,19,Thr,Thr1.5,Thr1.75
2,19,Thr,Thr1.5,Thr0.75
2,19,Thr,Thr1.5,Thr2.25
2,19,Thr,Thr1.25,Thr1.5
2,19,Thr,Thr1.5,Thr1
2,29,Thr,Thr1.75,Thr2
2,29,Thr,Thr0.5,Thr1.75
2,29,Thr,Thr0.75,Thr1.75
2,29,Thr,Thr1,Thr1.75
2,29,Thr,Thr1.75,Thr1.25
2,29,Thr,Thr1.75,Thr2.5
2,29,Thr,Thr1.5,Thr1.75
2,29,Thr,Thr1.75,Thr2.25
2,29,Thr,Thr1.5,Thr1
2,29,Thr,Thr1.5,Thr1.25
2,29,Thr,Thr1.5,Thr0.5
2,29,Thr,Thr1.5,Thr2.5
2,29,Thr,Thr1.5,Thr0.75
2,29,Thr,Thr1.5,Thr2.25
2,29,Thr,Thr1.5,Thr1.75
2,29,Thr,Thr1.5,Thr2
2,29,Thr,Thr0.5,Thr2
2,29,Thr,Thr1.25,Thr2.5
2,29,Thr,Thr1.75,Thr0.5
2,29,Thr,Thr1.25,Thr1.5
2,29,Thr,Thr1.25,Thr2
2,29,Thr,Thr0.5,Thr2.5
2,29,Thr,Thr1.25,Thr2.25
2,29,Thr,Thr1.25,Thr0.75
2,29,Thr,Thr0.75,Thr0.5
2,29,Thr,Thr1.5,Thr0.5
2,29,Thr,Thr1.25,Thr1.75
2,29,Thr,Thr1.25,Thr1
2,29,Thr,Thr1.25,Thr0.5
2,29,Thr,Thr1.25,Thr0.5
2,29,Thr,Thr0.5,Thr1
2,29,Thr,Thr0.5,Thr2.25
2,29,Thr,Thr1,Thr2.25
2,29,Thr,Thr1.75,Thr1
2,29,Thr,Thr0.5,Thr1
2,29,Thr,Thr1.25,Thr1
2,29,Thr,Thr1,Thr2.5
2,29,Thr,Thr1,Thr0.75
2,29,Thr,Thr2,Thr1
2,29,Thr,Thr1,Thr1.5
2,29,Thr,Thr2.25,Thr2.5
2,29,Thr,Thr1,Thr2.25
2,29,Thr,Thr1.5,Thr2.25
2,29,Thr,Thr1.25,Thr2.25
2,29,Thr,Thr0.75,Thr2.25
2,29,Thr,Thr1.75,Thr2.25
2,29,Thr,Thr0.5,Thr2.25
2,29,Thr,Thr2.25,Thr2
2,29,Thr,Thr1,Thr2
2,29,Thr,Thr0.75,Thr2
2,29,Thr,Thr2,Thr2.25
2,29,Thr,Thr1.5,Thr2
2,29,Thr,Thr1.75,Thr2
2,29,Thr,Thr0.5,Thr2
2,29,Thr,Thr2,Thr2.5
2,29,Thr,Thr1.25,Thr2
2,29,Thr,Thr0.5,Thr0.75
2,29,Thr,Thr0.75,Thr2
2,29,Thr,Thr2.5,Thr0.75
2,29,Thr,Thr0.75,Thr1
2,29,Thr,Thr0.75,Thr2.25
2,29,Thr,Thr0.75,Thr1.5
2,29,Thr,Thr0.75,Thr1.25
2,29,Thr,Thr0.75,Thr1.75
2,29,Thr,Thr0.75,Thr2.5
2,29,Thr,Thr2.5,Thr1.75
2,29,Thr,Thr0.5,Thr2.5
2,29,Thr,Thr2.5,Thr2.25
2,29,Thr,Thr2.5,Thr1.25
2,29,Thr,Thr2.5,Thr2
2,29,Thr,Thr2.5,Thr1
2,29,Thr,Thr2.5,Thr1.5
2,47,Thr,Thr1,Thr0.75
2,47,Thr,Thr0.75,Thr1.5
2,47,Thr,Thr2,Thr0.75
2,47,Thr,Thr1.75,Thr0.75
2,47,Thr,Thr1.25,Thr0.75
2,47,Thr,Thr2.5,Thr0.75
2,47,Thr,Thr0.5,Thr0.75
2,47,Thr,Thr2.25,Thr0.75
2,47,Thr,Thr1.75,Thr1.5
2,47,Thr,Thr1.5,Thr2.25
2,47,Thr,Thr1.5,Thr2.5
2,47,Thr,Thr1.5,Thr1.25
2,47,Thr,Thr1.5,Thr1
2,47,Thr,Thr1.5,Thr0.5
2,47,Thr,Thr2,Thr1.5
2,47,Thr,Thr1.5,Thr0.75
2,47,Thr,Thr1,Thr0.5
2,47,Thr,Thr1,Thr1.25
2,47,Thr,Thr1.25,Thr0.5
2,47,Thr,Thr1.75,Thr0.5
2,47,Thr,Thr1.5,Thr1.25
2,47,Thr,Thr1.5,Thr0.5
2,47,Thr,Thr1.25,Thr0.75
2,47,Thr,Thr2,Thr1.25
2,47,Thr,Thr2,Thr0.5
2,47,Thr,Thr0.75,Thr0.5
2,47,Thr,Thr2.25,Thr1.25
2,47,Thr,Thr1.75,Thr1.25
2,47,Thr,Thr1.25,Thr0.5
2,47,Thr,Thr1.25,Thr2.5
2,47,Thr,Thr2.5,Thr0.5
2,47,Thr,Thr2.25,Thr0.5
2,47,Thr,Thr2,Thr1.75
2,47,Thr,Thr2,Thr0.75
2,47,Thr,Thr2,Thr1.25
2,47,Thr,Thr2.25,Thr2
2,47,Thr,Thr2.5,Thr2
2,47,Thr,Thr2,Thr1
2,47,Thr,Thr2,Thr0.5
2,47,Thr,Thr2,Thr1.5
2,47,Thr,Thr1.75,Thr0.5
2,47,Thr,Thr1.75,Thr1.5
2,47,Thr,Thr1,Thr1.75
2,47,Thr,Thr1.75,Thr0.75
2,47,Thr,Thr2.5,Thr1.75
2,47,Thr,Thr1.75,Thr1.25
2,47,Thr,Thr2,Thr1.75
2,47,Thr,Thr2.25,Thr1.75
2,47,Thr,Thr1,Thr0.5
2,47,Thr,Thr1,Thr1.5
2,47,Thr,Thr1,Thr1.75
2,47,Thr,Thr2.25,Thr1
2,47,Thr,Thr1,Thr0.75
2,47,Thr,Thr2.5,Thr1
2,47,Thr,Thr1.25,Thr1
2,47,Thr,Thr2,Thr1
2,47,Thr,Thr2.25,Thr1.5
2,47,Thr,Thr2.25,Thr1.75
2,47,Thr,Thr2.25,Thr1.25
2,47,Thr,Thr2.25,Thr0.5
2,47,Thr,Thr2.25,Thr1
2,47,Thr,Thr2.5,Thr2.25
2,47,Thr,Thr2.25,Thr2
2,47,Thr,Thr2.25,Thr0.75
2,47,Thr,Thr2.5,Thr1.5
2,47,Thr,Thr2.5,Thr0.5
2,47,Thr,Thr2.5,Thr1.75
2,47,Thr,Thr2.5,Thr2.25
2,47,Thr,Thr2.5,Thr0.75
2,47,Thr,Thr2.5,Thr1.25
2,47,Thr,Thr2.5,Thr1
2,47,Thr,Thr2.5,Thr2
2,48,Thr,Thr1.75,Thr2.5
2,48,Thr,Thr0.75,Thr1.75
2,48,Thr,Thr1.25,Thr1.75
2,48,Thr,Thr1.75,Thr2.25
2,48,Thr,Thr1.5,Thr1.75
2,48,Thr,Thr1.75,Thr2
2,48,Thr,Thr0.5,Thr1.75
2,48,Thr,Thr1,Thr1.75
2,48,Thr,Thr2.5,Thr2
2,48,Thr,Thr1,Thr2
2,48,Thr,Thr0.5,Thr2
2,48,Thr,Thr1.75,Thr2
2,48,Thr,Thr0.75,Thr2
2,48,Thr,Thr1.5,Thr2
2,48,Thr,Thr2,Thr2.25
2,48,Thr,Thr1.25,Thr2
2,48,Thr,Thr1.5,Thr2.25
2,48,Thr,Thr1.25,Thr2.25
2,48,Thr,Thr0.75,Thr2.25
2,48,Thr,Thr1,Thr2.25
2,48,Thr,Thr2,Thr2.25
2,48,Thr,Thr0.5,Thr2.25
2,48,Thr,Thr1.75,Thr2.25
2,48,Thr,Thr2.25,Thr2.5
2,48,Thr,Thr1.25,Thr2.5
2,48,Thr,Thr2.25,Thr2.5
2,48,Thr,Thr1.75,Thr2.5
2,48,Thr,Thr1.5,Thr2.5
2,48,Thr,Thr0.5,Thr2.5
2,48,Thr,Thr0.75,Thr2.5
2,48,Thr,Thr2,Thr2.5
2,48,Thr,Thr1,Thr2.5
2,48,Thr,Thr1.25,Thr1.75
2,48,Thr,Thr1.25,Thr2
2,48,Thr,Thr1.25,Thr2.5
2,48,Thr,Thr0.5,Thr2.25
2,48,Thr,Thr0.5,Thr2.5
2,48,Thr,Thr1,Thr0.5
2,48,Thr,Thr0.5,Thr1.5
2,48,Thr,Thr1.25,Thr1.5
2,48,Thr,Thr0.5,Thr2
2,48,Thr,Thr0.75,Thr1.25
2,48,Thr,Thr0.5,Thr1.25
2,48,Thr,Thr0.5,Thr1.25
2,48,Thr,Thr0.5,Thr1.75
2,48,Thr,Thr1,Thr1.25
2,48,Thr,Thr1.25,Thr2.25
2,48,Thr,Thr0.5,Thr0.75
2,48,Thr,Thr1,Thr2.5
2,48,Thr,Thr0.75,Thr1
2,48,Thr,Thr1,Thr2.25
2,48,Thr,Thr1,Thr2
2,48,Thr,Thr1,Thr0.5
2,48,Thr,Thr1,Thr1.5
2,48,Thr,Thr1,Thr1.25
2,48,Thr,Thr1,Thr1.75
2,48,Thr,Thr0.75,Thr2.25
2,48,Thr,Thr0.75,Thr2
2,48,Thr,Thr0.75,Thr1.25
2,48,Thr,Thr0.75,Thr2.5
2,48,Thr,Thr0.75,Thr1.5
2,48,Thr,Thr0.75,Thr1.75
2,48,Thr,Thr1,Thr0.75
2,48,Thr,Thr0.75,Thr0.5
2,48,Thr,Thr1.5,Thr2.25
2,48,Thr,Thr1.5,Thr2.5
2,48,Thr,Thr0.5,Thr1.5
2,48,Thr,Thr1,Thr1.5
2,48,Thr,Thr1.25,Thr1.5
2,48,Thr,Thr1.5,Thr2
2,48,Thr,Thr1.5,Thr1.75
2,48,Thr,Thr0.75,Thr1.5
2,51,Thr,Thr1.25,Thr0.5
2,51,Thr,Thr1,Thr0.5
2,51,Thr,Thr2,Thr0.5
2,51,Thr,Thr1.5,Thr1.25
2,51,Thr,Thr1,Thr1.25
2,51,Thr,Thr1.25,Thr0.5
2,51,Thr,Thr0.75,Thr0.5
2,51,Thr,Thr2.25,Thr0.5
2,51,Thr,Thr2,Thr1.25
2,51,Thr,Thr2.25,Thr1.25
2,51,Thr,Thr1.5,Thr0.5
2,51,Thr,Thr2.5,Thr0.5
2,51,Thr,Thr2.5,Thr1.25
2,51,Thr,Thr1.75,Thr0.5
2,51,Thr,Thr1.75,Thr1.25
2,51,Thr,Thr1.25,Thr0.75
2,51,Thr,Thr1.5,Thr1
2,51,Thr,Thr1.5,Thr1.25
2,51,Thr,Thr1.75,Thr1.5
2,51,Thr,Thr2.25,Thr1.5
2,51,Thr,Thr2.5,Thr1.5
2,51,Thr,Thr1.5,Thr0.75
2,51,Thr,Thr1.5,Thr0.5
