seed_image,judge,type,candidate_chosen,candidate_not_chosen
4,45,Edges,Edges1.75,Edges0.75
4,45,Edges,Edges1.75,Edges1
4,45,Edges,Edges1.75,Edges2.5
4,45,Edges,Edges1.75,Edges0.5
4,45,Edges,Edges1.25,Edges1.75
4,45,Edges,Edges1.75,Edges2
4,45,Edges,Edges1.5,Edges1.75
4,45,Edges,Edges1,Edges2
4,45,Edges,Edges1.75,Edges1
4,45,Edges,Edges1,Edges0.75
4,45,Edges,Edges1,Edges2.5
4,45,Edges,Edges1,Edges2.25
4,45,Edges,Edges1.5,Edges1
4,45,Edges,Edges1.25,Edges1
4,45,Edges,Edges1,Edges0.5
4,45,Edges,Edges1.75,Edges0.5
4,45,Edges,Edges1.25,Edges0.5
4,45,Edges,Edges0.75,Edges0.5
4,45,Edges,Edges1,Edges0.5
4,45,Edges,Edges0.5,Edges2
4,45,Edges,Edges0.5,Edges2.5
4,45,Edges,Edges1.5,Edges0.5
4,45,Edges,Edges0.5,Edges2.25
4,45,Edges,Edges1.25,Edges2.5
4,45,Edges,Edges0.75,Edges2.5
4,45,Edges,Edges1.75,Edges2.5
4,45,Edges,Edges1.5,Edges2.5
4,45,Edges,Edges2.25,Edges2.5
4,45,Edges,Edges2,Edges2.5
4,45,Edges,Edges1,Edges2.5
4,45,Edges,Edges2.5,Edges0.5
4,45,Edges,Edges1.25,Edges2.25
4,45,Edges,Edges0.75,Edges2.25
4,45,Edges,Edges2.25,Edges0.5
4,45,Edges,Edges2,Edges2.25
4,45,Edges,Edges1.5,Edges2.25
4,45,Edges,Edges2.5,Edges2.25
4,45,Edges,Edges1.75,Edges2.25
4,45,Edges,Edges2.25,Edges1
4,45,Edges,Edges0.75,Edges1.75
4,45,Edges,Edges2,Edges0.75
4,45,Edges,Edges1,Edges2
4,45,Edges,Edges1.25,Edges2
4,45,Edges,Edges2,Edges2.25
4,45,Edges,Edges0.75,Edges0.5
4,45,Edges,Edges0.75,Edges2.5
4,45,Edges,Edges2,Edges0.5
4,45,Edges,Edges1.5,Edges2
4,45,Edges,Edges1,Edges0.75
4,45,Edges,Edges0.75,Edges2
4,45,Edges,Edges1.75,Edges2
4,45,Edges,Edges0.75,Edges2.25
4,45,Edges,Edges2,Edges2.5
4,45,Edges,Edges1.5,Edges0.75
4,45,Edges,Edges1.25,Edges0.75
4,45,Edges,Edges1.25,Edges0.75
4,45,Edges,Edges1.25,Edges2
4,45,Edges,Edges1.25,Edges1
4,45,Edges,Edges1.25,Edges1.75
4,45,Edges,Edges1.25,Edges0.5
4,45,Edges,Edges1.25,Edges1.5
4,45,Edges,Edges1.25,Edges2.25
4,45,Edges,Edges1.25,Edges2.5
4,52,Edges,Edges2,Edges2.5
4,52,Edges,Edges2.5,Edges1.5
4,52,Edges,Edges2.25,Edges2.5
4,52,Edges,Edges2.5,Edges0.5
4,52,Edges,Edges2.5,Edges1.25
4,52,Edges,Edges2.5,Edges1.75
4,52,Edges,Edges2.5,Edges0.75
4,52,Edges,Edges2.5,Edges1
4,52,Edges,Edges1.75,Edges0.75
4,52,Edges,Edges1.75,Edges2
4,52,Edges,Edges1.75,Edges1.25
4,52,Edges,Edges1.75,Edges1
4,52,Edges,Edges1.75,Edges2.25
4,52,Edges,Edges1.75,Edges0.5
4,52,Edges,Edges1.75,Edges2.5
4,52,Edges,Edges1.75,Edges1.5
4,52,Edges,Edges1.75,Edges1.5
4,52,Edges,Edges2,Edges1.5
4,52,Edges,Edges2.5,Edges1.5
4,52,Edges,Edges1.5,Edges1.25
4,52,Edges,Edges2.25,Edges1.5
4,52,Edges,Edges1.5,Edges0.75
4,52,Edges,Edges1.5,Edges0.5
4,52,Edges,Edges1.5,Edges1
4,52,Edges,Edges1.25,Edges0.75
4,52,Edges,Edges1.75,Edges1.25
4,52,Edges,Edges2,Edges1.25
4,52,Edges,Edges1.5,Edges1.25
4,52,Edges,Edges2.25,Edges1.25
4,52,Edges,Edges1.25,Edges0.5
4,52,Edges,Edges2.5,Edges1.25
4,52,Edges,Edges1.25,Edges1
4,52,Edges,Edges2,Edges1.25
4,52,Edges,Edges2,Edges0.75
4,52,Edges,Edges1.75,Edges0.75
4,52,Edges,Edges2.5,Edges2
4,52,Edges,Edges2.25,Edges0.75
4,52,Edges,Edges0.75,Edges1.5
4,52,Edges,Edges2,Edges1
4,52,Edges,Edges0.75,Edges2.5
4,52,Edges,Edges1,Edges0.75
4,52,Edges,Edges2,Edges0.75
4,52,Edges,Edges1.75,Edges2
4,52,Edges,Edges0.75,Edges0.5
4,52,Edges,Edges2,Edges1.5
4,52,Edges,Edges2,Edges0.5
4,52,Edges,Edges1.25,Edges0.75
4,52,Edges,Edges2,Edges2.25
4,52,Edges,Edges2.25,Edges1.5
4,52,Edges,Edges2,Edges2.25
4,52,Edges,Edges1.75,Edges2.25
4,52,Edges,Edges2.25,Edges2.5
4,52,Edges,Edges1.25,Edges2.25
4,52,Edges,Edges2.25,Edges0.75
4,52,Edges,Edges2.25,Edges0.5
4,52,Edges,Edges2.25,Edges1
4,52,Edges,Edges1.75,Edges1
4,52,Edges,Edges2,Edges1
4,52,Edges,Edges0.75,Edges1
4,52,Edges,Edges1.25,Edges1
4,52,Edges,Edges0.5,Edges1
4,52,Edges,Edges2.25,Edges1
4,52,Edges,Edges1,Edges1.5
4,52,Edges,Edges2.5,Edges1
4,52,Edges,Edges0.5,Edges1.75
4,52,Edges,Edges0.5,Edges1.25
4,52,Edges,Edges0.5,Edges1.5
4,52,Edges,Edges0.5,Edges2.25
4,52,Edges,Edges0.5,Edges0.75
4,52,Edges,Edges0.5,Edges1
4,52,Edges,Edges0.5,Edges2
4,52,Edges,Edges0.5,Edges2.5
4,59,Edges,Edges2.5,Edges2
4,59,Edges,Edges2.5,Edges1.75
4,59,Edges,Edges2.5,Edges2.25
4,59,Edges,Edges2.5,Edges0.5
4,59,Edges,Edges1.25,Edges2.5
4,59,Edges,Edges1,Edges2.5
4,59,Edges,Edges0.75,Edges2.5
4,59,Edges,Edges1.5,Edges2.5
4,59,Edges,Edges2.25,Edges1
4,59,Edges,Edges2.25,Edges0.5
4,59,Edges,Edges2.25,Edges0.75
4,59,Edges,Edges2.25,Edges2.5
4,59,Edges,Edges2.25,Edges2
4,59,Edges,Edges2.25,Edges1.75
4,59,Edges,Edges2.25,Edges1.25
4,59,Edges,Edges2.25,Edges1.5
4,59,Edges,Edges2.5,Edges1
4,59,Edges,Edges1.75,Edges1
4,59,Edges,Edges1,Edges0.75
4,59,Edges,Edges2,Edges1
4,59,Edges,Edges1.25,Edges1
4,59,Edges,Edges1.5,Edges1
4,59,Edges,Edges1,Edges0.5
4,59,Edges,Edges2.25,Edges1
4,59,Edges,Edges1.75,Edges0.5
4,59,Edges,Edges1.25,Edges0.5
4,59,Edges,Edges2.25,Edges0.5
4,59,Edges,Edges2.5,Edges0.5
4,59,Edges,Edges2,Edges0.5
4,59,Edges,Edges0.75,Edges0.5
4,59,Edges,Edges1.5,Edges0.5
4,59,Edges,Edges1,Edges0.5
4,59,Edges,Edges2.25,Edges1.5
4,59,Edges,Edges1.5,Edges2.5
4,59,Edges,Edges1.5,Edges1
4,59,Edges,Edges1.5,Edges2
4,59,Edges,Edges1.25,Edges1.5
4,59,Edges,Edges1.5,Edges0.75
4,59,Edges,Edges1.75,Edges1.5
4,59,Edges,Edges1.5,Edges0.5
4,59,Edges,Edges1.75,Edges1.25
4,59,Edges,Edges1.75,Edges1
4,59,Edges,Edges1.75,Edges0.5
4,59,Edges,Edges1.75,Edges0.75
4,59,Edges,Edges1.75,Edges1.5
4,59,Edges,Edges2.5,Edges1.75
4,59,Edges,Edges2.25,Edges1.75
4,59,Edges,Edges2,Edges1.75
4,59,Edges,Edges1,Edges2
4,59,Edges,Edges2,Edges1.75
4,59,Edges,Edges0.75,Edges1.25
4,59,Edges,Edges1,Edges0.75
4,59,Edges,Edges2,Edges0.75
4,59,Edges,Edges0.75,Edges2.25
4,59,Edges,Edges2.5,Edges0.75
4,59,Edges,Edges0.75,Edges0.5
4,59,Edges,Edges0.75,Edges1.75
4,59,Edges,Edges1.25,Edges2
4,59,Edges,Edges0.75,Edges2
4,59,Edges,Edges2.25,Edges2
4,59,Edges,Edges0.5,Edges2
4,59,Edges,Edges2.5,Edges2
4,59,Edges,Edges2,Edges1.5
4,59,Edges,Edges1.5,Edges0.75
4,59,Edges,Edges1.25,Edges0.5
4,59,Edges,Edges2.5,Edges1.25
4,59,Edges,Edges1.25,Edges0.75
4,59,Edges,Edges2.25,Edges1.25
4,59,Edges,Edges1.75,Edges1.25
4,59,Edges,Edges1.25,Edges1.5
4,59,Edges,Edges1.25,Edges1
4,59,Edges,Edges2,Edges1.25
5,5,Edges,Edges1,Edges1.25
5,5,Edges,Edges2.5,Edges1
5,5,Edges,Edges1.5,Edges1
5,5,Edges,Edges2,Edges1
5,5,Edges,Edges2.25,Edges1
5,5,Edges,Edges1,Edges0.5
5,5,Edges,Edges1,Edges0.75
5,5,Edges,Edges1.75,Edges1
5,5,Edges,Edges2.25,Edges1.75
5,5,Edges,Edges2.25,Edges1.5
5,5,Edges,Edges2.25,Edges1
5,5,Edges,Edges2.25,Edges0.5
5,5,Edges,Edges2.25,Edges2.5
5,5,Edges,Edges2.25,Edges2
5,5,Edges,Edges2.25,Edges0.75
5,5,Edges,Edges2.25,Edges1.25
5,5,Edges,Edges2.5,Edges1.75
5,5,Edges,Edges2.5,Edges2.25
5,5,Edges,Edges2.5,Edges1.5
5,5,Edges,Edges2.5,Edges2
5,5,Edges,Edges2.5,Edges0.5
5,5,Edges,Edges2.5,Edges1.25
5,5,Edges,Edges2.5,Edges1
5,5,Edges,Edges2.5,Edges0.75
5,5,Edges,Edges2.25,Edges1.75
5,5,Edges,Edges1.75,Edges1
5,5,Edges,Edges1.75,Edges1.5
5,5,Edges,Edges2,Edges1.75
5,5,Edges,Edges1.75,Edges1.25
5,5,Edges,Edges1.75,Edges0.5
5,5,Edges,Edges1.75,Edges0.75
5,5,Edges,Edges2.5,Edges1.75
5,5,Edges,Edges0.75,Edges0.5
5,5,Edges,Edges2,Edges1.75
5,5,Edges,Edges1.25,Edges0.75
5,5,Edges,Edges0.75,Edges1
5,5,Edges,Edges2,Edges0.5
5,5,Edges,Edges2.25,Edges2
5,5,Edges,Edges2,Edges1.5
5,5,Edges,Edges1.75,Edges0.75
5,5,Edges,Edges2.5,Edges2
5,5,Edges,Edges2,Edges0.75
5,5,Edges,Edges1.5,Edges0.75
5,5,Edges,Edges2,Edges1
5,5,Edges,Edges2,Edges0.75
5,5,Edges,Edges2.25,Edges0.75
5,5,Edges,Edges2.5,Edges0.75
5,5,Edges,Edges2,Edges1.25
5,5,Edges,Edges0.75,Edges0.5
5,5,Edges,Edges2.5,Edges0.5
5,5,Edges,Edges1.75,Edges0.5
5,5,Edges,Edges2.25,Edges0.5
5,5,Edges,Edges2,Edges0.5
5,5,Edges,Edges1.5,Edges0.5
5,5,Edges,Edges1,Edges0.5
5,5,Edges,Edges1.25,Edges0.5
5,5,Edges,Edges1.75,Edges1.5
5,5,Edges,Edges1.5,Edges1.25
5,5,Edges,Edges2,Edges1.5
5,5,Edges,Edges1.5,Edges0.75
5,5,Edges,Edges1.5,Edges0.5
5,5,Edges,Edges2.25,Edges1.5
5,5,Edges,Edges1.5,Edges1
5,5,Edges,Edges2.5,Edges1.5
5,5,Edges,Edges1.25,Edges0.75
5,5,Edges,Edges1.75,Edges1.25
5,5,Edges,Edges2,Edges1.25
5,5,Edges,Edges1.5,Edges1.25
5,5,Edges,Edges1.25,Edges1
5,5,Edges,Edges2.5,Edges1.25
5,5,Edges,Edges1.25,Edges0.5
5,5,Edges,Edges1.25,Edges2.25
5,25,Edges,Edges0.5,Edges0.75
5,25,Edges,Edges1.25,Edges0.75
5,25,Edges,Edges1.5,Edges0.75
5,25,Edges,Edges0.5,Edges2
5,25,Edges,Edges1.75,Edges0.75
5,25,Edges,Edges1,Edges2
5,25,Edges,Edges0.75,Edges2.5
5,25,Edges,Edges0.75,Edges2
5,25,Edges,Edges1.5,Edges2
5,25,Edges,Edges2,Edges2.5
5,25,Edges,Edges0.75,Edges2
5,25,Edges,Edges1.25,Edges2
5,25,Edges,Edges1.75,Edges2
5,25,Edges,Edges0.75,Edges2.25
5,25,Edges,Edges2,Edges2.25
5,25,Edges,Edges0.75,Edges1
5,25,Edges,Edges1.25,Edges2.5
5,25,Edges,Edges0.5,Edges1.25
5,25,Edges,Edges1.25,Edges2.25
5,25,Edges,Edges0.75,Edges1.25
5,25,Edges,Edges1.25,Edges1.5
5,25,Edges,Edges1,Edges1.25
5,25,Edges,Edges1.25,Edges2
5,25,Edges,Edges1.25,Edges1.75
5,25,Edges,Edges1,Edges1.75
5,25,Edges,Edges1,Edges2.5
5,25,Edges,Edges0.5,Edges1
5,25,Edges,Edges1,Edges1.5
5,25,Edges,Edges1,Edges1.25
5,25,Edges,Edges1,Edges2
5,25,Edges,Edges0.75,Edges1
5,25,Edges,Edges1,Edges2.25
5,25,Edges,Edges1,Edges2.25
5,25,Edges,Edges0.75,Edges2.25
5,25,Edges,Edges2,Edges2.25
5,25,Edges,Edges2.25,Edges2.5
5,25,Edges,Edges1.75,Edges2.25
5,25,Edges,Edges0.5,Edges2.25
5,25,Edges,Edges1.5,Edges2.25
5,25,Edges,Edges1.25,Edges2.25
5,25,Edges,Edges1.5,Edges2.25
5,25,Edges,Edges1.5,Edges2.5
5,25,Edges,Edges1,Edges1.5
5,25,Edges,Edges0.5,Edges1.5
5,25,Edges,Edges0.75,Edges1.5
5,25,Edges,Edges1.5,Edges2
5,25,Edges,Edges1.5,Edges1.75
5,25,Edges,Edges1.25,Edges1.5
5,25,Edges,Edges0.5,Edges0.75
5,25,Edges,Edges0.5,Edges1.75
5,25,Edges,Edges0.5,Edges1
5,25,Edges,Edges0.5,Edges1.25
5,25,Edges,Edges0.5,Edges1.5
5,25,Edges,Edges0.5,Edges2
5,25,Edges,Edges0.5,Edges2.25
5,25,Edges,Edges0.5,Edges2.5
5,25,Edges,Edges2,Edges2.5
5,25,Edges,Edges2.25,Edges2.5
5,25,Edges,Edges0.75,Edges2.5
5,25,Edges,Edges1.25,Edges2.5
5,25,Edges,Edges1,Edges2.5
5,25,Edges,Edges0.5,Edges2.5
5,25,Edges,Edges1.75,Edges2.5
5,25,Edges,Edges1.5,Edges2.5
5,25,Edges,Edges1,Edges1.75
5,25,Edges,Edges1.75,Edges2
5,25,Edges,Edges0.5,Edges1.75
5,25,Edges,Edges1.75,Edges2.25
5,25,Edges,Edges1.25,Edges1.75
5,25,Edges,Edges1.75,Edges2.5
5,25,Edges,Edges1.5,Edges1.75
5,25,Edges,Edges0.75,Edges1.75
5,26,Edges,Edges1.75,Edges1.5
5,26,Edges,Edges2.25,Edges1.5
5,26,Edges,Edges1.5,Edges0.75
5,26,Edges,Edges1.5,Edges1
5,26,Edges,Edges2,Edges1.5
5,26,Edges,Edges1.5,Edges0.5
5,26,Edges,Edges1.5,Edges1.25
5,26,Edges,Edges2.5,Edges1.5
5,26,Edges,Edges1.5,Edges0.5
5,26,Edges,Edges1,Edges0.5
5,26,Edges,Edges2.25,Edges0.5
5,26,Edges,Edges2.5,Edges0.5
5,26,Edges,Edges1.25,Edges0.5
5,26,Edges,Edges0.75,Edges0.5
5,26,Edges,Edges1.75,Edges0.5
5,26,Edges,Edges2,Edges0.5
5,26,Edges,Edges2,Edges2.25
5,26,Edges,Edges1.75,Edges0.75
5,26,Edges,Edges2.5,Edges0.75
5,26,Edges,Edges1.5,Edges0.75
5,26,Edges,Edges2.25,Edges0.75
5,26,Edges,Edges2,Edges0.5
5,26,Edges,Edges1.25,Edges0.75
5,26,Edges,Edges2,Edges1.25
5,26,Edges,Edges2,Edges0.75
5,26,Edges,Edges2,Edges1
5,26,Edges,Edges1,Edges0.75
5,26,Edges,Edges0.75,Edges0.5
5,26,Edges,Edges2.5,Edges2
5,26,Edges,Edges2,Edges1.5
5,26,Edges,Edges2,Edges0.75
5,26,Edges,Edges1.75,Edges2
5,26,Edges,Edges1.75,Edges1.25
5,26,Edges,Edges1.75,Edges0.75
5,26,Edges,Edges1.75,Edges1
5,26,Edges,Edges1.75,Edges2.5
5,26,Edges,Edges1.75,Edges2.25
5,26,Edges,Edges1.75,Edges1.5
5,26,Edges,Edges1.75,Edges0.5
5,26,Edges,Edges1.75,Edges2
5,26,Edges,Edges2.5,Edges1.5
5,26,Edges,Edges2.5,Edges1
5,26,Edges,Edges2.5,Edges0.5
5,26,Edges,Edges2.5,Edges1.75
5,26,Edges,Edges2.25,Edges2.5
5,26,Edges,Edges2.5,Edges1.25
5,26,Edges,Edges2.5,Edges0.75
5,26,Edges,Edges2,Edges2.5
5,26,Edges,Edges2.25,Edges2.5
5,26,Edges,Edges2.25,Edges0.5
5,26,Edges,Edges1,Edges2.25
5,26,Edges,Edges2.25,Edges1.5
5,26,Edges,Edges2,Edges2.25
5,26,Edges,Edges2.25,Edges1.75
5,26,Edges,Edges2.25,Edges0.75
5,26,Edges,Edges1.25,Edges2.25
5,26,Edges,Edges1.25,Edges1
5,26,Edges,Edges2.5,Edges1
5,26,Edges,Edges1,Edges0.75
5,26,Edges,Edges2,Edges1
5,26,Edges,Edges1.5,Edges1
5,26,Edges,Edges2.25,Edges1
5,26,Edges,Edges1.75,Edges1
5,26,Edges,Edges1,Edges0.5
5,26,Edges,Edges2.25,Edges1.25
5,26,Edges,Edges2.5,Edges1.25
5,26,Edges,Edges1.25,Edges0.75
5,26,Edges,Edges1.5,Edges1.25
5,26,Edges,Edges1.75,Edges1.25
5,26,Edges,Edges1.25,Edges1
5,26,Edges,Edges1.25,Edges0.5
5,26,Edges,Edges2,Edges1.25
5,28,Edges,Edges1,Edges0.5
5,28,Edges,Edges1,Edges2.5
5,28,Edges,Edges1,Edges1.75
5,28,Edges,Edges1,Edges2
5,28,Edges,Edges1.25,Edges1
5,28,Edges,Edges1,Edges0.75
5,28,Edges,Edges1,Edges2.25
5,28,Edges,Edges1,Edges1.5
5,28,Edges,Edges1,Edges2.25
5,28,Edges,Edges2.25,Edges2.5
5,28,Edges,Edges1.5,Edges2.25
5,28,Edges,Edges2,Edges2.25
5,28,Edges,Edges0.5,Edges2.25
5,28,Edges,Edges1.75,Edges2.25
5,28,Edges,Edges1.25,Edges2.25
5,28,Edges,Edges0.75,Edges2.25
5,28,Edges,Edges1.75,Edges2.5
5,28,Edges,Edges0.75,Edges2.5
5,28,Edges,Edges1.25,Edges2.5
5,28,Edges,Edges2.25,Edges2.5
5,28,Edges,Edges1,Edges2.5
5,28,Edges,Edges2,Edges2.5
5,28,Edges,Edges1.5,Edges2.5
5,28,Edges,Edges0.5,Edges2.5
5,28,Edges,Edges1.25,Edges1
5,28,Edges,Edges1.25,Edges2
5,28,Edges,Edges1.25,Edges1.5
5,28,Edges,Edges1.25,Edges2.25
5,28,Edges,Edges1.25,Edges0.75
5,28,Edges,Edges1.25,Edges1.75
5,28,Edges,Edges1.25,Edges2.5
5,28,Edges,Edges1.25,Edges0.5
5,28,Edges,Edges0.75,Edges2
5,28,Edges,Edges1.5,Edges2
5,28,Edges,Edges1,Edges2
5,28,Edges,Edges0.75,Edges2.25
5,28,Edges,Edges0.75,Edges1.75
5,28,Edges,Edges0.75,Edges1.5
5,28,Edges,Edges1.75,Edges2
5,28,Edges,Edges1.25,Edges2
5,28,Edges,Edges0.75,Edges2.5
5,28,Edges,Edges0.75,Edges2
5,28,Edges,Edges2,Edges2.5
5,28,Edges,Edges2,Edges2.25
5,28,Edges,Edges1,Edges0.75
5,28,Edges,Edges0.5,Edges2
5,28,Edges,Edges0.75,Edges0.5
5,28,Edges,Edges1.25,Edges0.75
5,28,Edges,Edges1,Edges0.5
5,28,Edges,Edges0.5,Edges2
5,28,Edges,Edges1.25,Edges0.5
5,28,Edges,Edges0.5,Edges2.25
5,28,Edges,Edges0.75,Edges0.5
5,28,Edges,Edges1.5,Edges0.5
5,28,Edges,Edges1.75,Edges0.5
5,28,Edges,Edges0.5,Edges2.5
5,28,Edges,Edges1.5,Edges2.5
5,28,Edges,Edges1.25,Edges1.5
5,28,Edges,Edges0.5,Edges1.5
5,28,Edges,Edges1.5,Edges2.25
5,28,Edges,Edges1.5,Edges1.75
5,28,Edges,Edges1,Edges1.5
5,28,Edges,Edges1.5,Edges0.75
5,28,Edges,Edges1.5,Edges2
5,28,Edges,Edges1,Edges1.75
5,28,Edges,Edges1.75,Edges2.25
5,28,Edges,Edges0.5,Edges1.75
5,28,Edges,Edges1.25,Edges1.75
5,28,Edges,Edges1.5,Edges1.75
5,28,Edges,Edges1.75,Edges2.5
5,28,Edges,Edges0.75,Edges1.75
5,28,Edges,Edges1.75,Edges2
5,31,Edges,Edges1.25,Edges1
5,31,Edges,Edges1,Edges2.5
5,31,Edges,Edges1,Edges2.25
5,31,Edges,Edges1,Edges1.75
5,31,Edges,Edges1,Edges0.75
5,31,Edges,Edges2,Edges1
5,31,Edges,Edges1.5,Edges1
5,31,Edges,Edges1,Edges0.5
5,31,Edges,Edges2.25,Edges1
5,31,Edges,Edges2.25,Edges2
5,31,Edges,Edges2.25,Edges0.75
5,31,Edges,Edges2.25,Edges0.5
5,31,Edges,Edges2.25,Edges1.75
5,31,Edges,Edges2.25,Edges1.5
5,31,Edges,Edges2.25,Edges1.25
5,31,Edges,Edges2.25,Edges2.5
5,31,Edges,Edges2.5,Edges0.5
5,31,Edges,Edges2.5,Edges2
5,31,Edges,Edges2.5,Edges1
5,31,Edges,Edges2.5,Edges1.75
5,31,Edges,Edges2.5,Edges1.25
5,31,Edges,Edges2.5,Edges1.5
5,31,Edges,Edges2.5,Edges0.75
5,31,Edges,Edges2.5,Edges2.25
5,31,Edges,Edges2.25,Edges0.5
5,31,Edges,Edges1.5,Edges0.5
5,31,Edges,Edges1.25,Edges0.5
5,31,Edges,Edges2.5,Edges0.5
5,31,Edges,Edges2,Edges0.5
5,31,Edges,Edges1.75,Edges0.5
5,31,Edges,Edges1,Edges0.5
5,31,Edges,Edges0.75,Edges0.5
5,31,Edges,Edges1,Edges0.75
5,31,Edges,Edges2,Edges0.75
5,31,Edges,Edges2,Edges1
5,31,Edges,Edges2,Edges0.5
5,31,Edges,Edges2.25,Edges0.75
5,31,Edges,Edges2,Edges1.75
5,31,Edges,Edges1.75,Edges0.75
5,31,Edges,Edges2,Edges0.75
5,31,Edges,Edges2.25,Edges2
5,31,Edges,Edges0.75,Edges0.5
5,31,Edges,Edges2.5,Edges0.75
5,31,Edges,Edges1.25,Edges0.75
5,31,Edges,Edges1.5,Edges0.75
5,31,Edges,Edges2.5,Edges2
5,31,Edges,Edges2,Edges1.5
5,31,Edges,Edges2,Edges1.25
5,31,Edges,Edges1.5,Edges1.25
5,31,Edges,Edges2.5,Edges1.25
5,31,Edges,Edges1.25,Edges0.5
5,31,Edges,Edges1.25,Edges0.75
5,31,Edges,Edges2,Edges1.25
5,31,Edges,Edges1.75,Edges1.25
5,31,Edges,Edges1.25,Edges1
5,31,Edges,Edges2.25,Edges1.25
5,31,Edges,Edges2,Edges1.5
5,31,Edges,Edges1.5,Edges0.5
5,31,Edges,Edges1.5,Edges1
5,31,Edges,Edges2.25,Edges1.5
5,31,Edges,Edges2.5,Edges1.5
5,31,Edges,Edges1.75,Edges1.5
5,31,Edges,Edges1.5,Edges1.25
5,31,Edges,Edges1.5,Edges0.75
5,31,Edges,Edges1.75,Edges1.5
5,31,Edges,Edges2.5,Edges1.75
5,31,Edges,Edges1.75,Edges0.75
5,31,Edges,Edges2,Edges1.75
5,31,Edges,Edges2.25,Edges1.75
5,31,Edges,Edges1.75,Edges0.5
5,31,Edges,Edges1.75,Edges1
5,31,Edges,Edges1.75,Edges1.25
5,33,Edges,Edges0.75,Edges1
5,33,Edges,Edges0.5,Edges0.75
5,33,Edges,Edges1.75,Edges0.75
5,33,Edges,Edges2.5,Edges0.75
5,33,Edges,Edges2,Edges1
5,33,Edges,Edges1.25,Edges2
5,33,Edges,Edges0.75,Edges2
5,33,Edges,Edges1.25,Edges0.75
5,33,Edges,Edges2,Edges2.5
5,33,Edges,Edges1.75,Edges2
5,33,Edges,Edges2.25,Edges0.75
5,33,Edges,Edges1.5,Edges0.75
5,33,Edges,Edges2,Edges2.25
5,33,Edges,Edges2,Edges0.75
5,33,Edges,Edges2,Edges1.5
5,33,Edges,Edges2,Edges0.5
5,33,Edges,Edges1,Edges0.5
5,33,Edges,Edges0.5,Edges1.5
5,33,Edges,Edges0.5,Edges1.75
5,33,Edges,Edges1.25,Edges0.5
5,33,Edges,Edges2.25,Edges0.5
5,33,Edges,Edges2.5,Edges0.5
5,33,Edges,Edges0.75,Edges0.5
5,33,Edges,Edges2,Edges0.5
5,33,Edges,Edges1,Edges1.75
5,33,Edges,Edges1.25,Edges1
5,33,Edges,Edges1.5,Edges1
5,33,Edges,Edges1,Edges0.75
5,33,Edges,Edges1,Edges2
5,33,Edges,Edges1,Edges2.5
5,33,Edges,Edges1,Edges0.5
5,33,Edges,Edges2.25,Edges1
5,33,Edges,Edges1,Edges1.75
5,33,Edges,Edges1.75,Edges2
5,33,Edges,Edges1.75,Edges2.5
5,33,Edges,Edges0.5,Edges1.75
5,33,Edges,Edges1.5,Edges1.75
5,33,Edges,Edges1.75,Edges2.25
5,33,Edges,Edges0.75,Edges1.75
5,33,Edges,Edges1.25,Edges1.75
5,33,Edges,Edges1,Edges1.5
5,33,Edges,Edges1.5,Edges2
5,33,Edges,Edges1.5,Edges2.5
5,33,Edges,Edges1.5,Edges2.25
5,33,Edges,Edges1.5,Edges0.5
5,33,Edges,Edges1.25,Edges1.5
5,33,Edges,Edges0.75,Edges1.5
5,33,Edges,Edges1.5,Edges1.75
5,33,Edges,Edges2.25,Edges2.5
5,33,Edges,Edges1.25,Edges2.25
5,33,Edges,Edges1.75,Edges2.25
5,33,Edges,Edges2.25,Edges1
5,33,Edges,Edges2.25,Edges2
5,33,Edges,Edges2.25,Edges1.5
5,33,Edges,Edges2.25,Edges0.5
5,33,Edges,Edges2.25,Edges0.75
5,33,Edges,Edges2.5,Edges1.75
5,33,Edges,Edges2.25,Edges2.5
5,33,Edges,Edges2.5,Edges1.5
5,33,Edges,Edges2,Edges2.5
5,33,Edges,Edges2.5,Edges1
5,33,Edges,Edges2.5,Edges0.5
5,33,Edges,Edges2.5,Edges0.75
5,33,Edges,Edges2.5,Edges1.25
5,33,Edges,Edges0.5,Edges1.25
5,33,Edges,Edges1.75,Edges1.25
5,33,Edges,Edges2.5,Edges1.25
5,33,Edges,Edges1.25,Edges1
5,33,Edges,Edges0.75,Edges1.25
5,33,Edges,Edges2,Edges1.25
5,33,Edges,Edges2.25,Edges1.25
5,33,Edges,Edges1.5,Edges1.25
5,36,Edges,Edges0.75,Edges0.5
5,36,Edges,Edges0.75,Edges2.5
5,36,Edges,Edges0.5,Edges2
5,36,Edges,Edges1,Edges2
5,36,Edges,Edges1.5,Edges0.75
5,36,Edges,Edges2,Edges1.75
5,36,Edges,Edges2,Edges2.25
5,36,Edges,Edges2,Edges2.5
5,36,Edges,Edges0.75,Edges2
5,36,Edges,Edges0.75,Edges2
5,36,Edges,Edges1.25,Edges2
5,36,Edges,Edges1.5,Edges2
5,36,Edges,Edges0.75,Edges2.25
5,36,Edges,Edges0.75,Edges1.75
5,36,Edges,Edges1,Edges0.75
5,36,Edges,Edges0.75,Edges1.25
5,36,Edges,Edges1.5,Edges2.25
5,36,Edges,Edges2.25,Edges1.75
5,36,Edges,Edges0.5,Edges2.25
5,36,Edges,Edges0.75,Edges2.25
5,36,Edges,Edges1,Edges2.25
5,36,Edges,Edges1.25,Edges2.25
5,36,Edges,Edges2.5,Edges2.25
