seed_image,judge,type,candidate_chosen,candidate_not_chosen
3,15,Plain,Plain1.75,Plain2.25
3,15,Plain,Plain1.75,Plain2
3,15,Plain,Plain0.5,Plain1.75
3,15,Plain,Plain0.75,Plain1.75
3,15,Plain,Plain1.5,Plain1.75
3,15,Plain,Plain1.75,Plain2.5
3,15,Plain,Plain1,Plain1.75
3,16,Plain,Plain0.75,Plain2.25
3,16,Plain,Plain0.75,Plain1.75
3,16,Plain,Plain1,Plain0.75
3,16,Plain,Plain0.75,Plain1.5
3,16,Plain,Plain0.75,Plain2
3,16,Plain,Plain0.75,Plain0.5
3,16,Plain,Plain0.75,Plain2.5
3,16,Plain,Plain0.75,Plain1.25
3,16,Plain,Plain1.25,Plain2.25
3,16,Plain,Plain0.5,Plain2.25
3,16,Plain,Plain0.75,Plain2.25
3,16,Plain,Plain2.25,Plain1.75
3,16,Plain,Plain1,Plain2.25
3,16,Plain,Plain2.5,Plain2.25
3,16,Plain,Plain1.5,Plain2.25
3,16,Plain,Plain2,Plain2.25
3,16,Plain,Plain0.75,Plain1.5
3,16,Plain,Plain1.25,Plain1.5
3,16,Plain,Plain1.5,Plain1.75
3,16,Plain,Plain1.5,Plain2.25
3,16,Plain,Plain1.5,Plain2
3,16,Plain,Plain1.5,Plain2.5
3,16,Plain,Plain0.5,Plain1.5
3,16,Plain,Plain1,Plain1.5
3,16,Plain,Plain1,Plain2
3,16,Plain,Plain1,Plain1.5
3,16,Plain,Plain1.25,Plain2.5
3,16,Plain,Plain1.25,Plain1.5
3,16,Plain,Plain1,Plain1.75
3,16,Plain,Plain0.5,Plain1
3,16,Plain,Plain1,Plain1.25
3,16,Plain,Plain1.25,Plain2.25
3,16,Plain,Plain0.75,Plain1.25
3,16,Plain,Plain1,Plain2.25
3,16,Plain,Plain0.5,Plain1.25
3,16,Plain,Plain1,Plain2.5
3,16,Plain,Plain1.25,Plain1.75
3,16,Plain,Plain0.75,Plain1
3,16,Plain,Plain1.25,Plain2
3,16,Plain,Plain1,Plain1.25
3,16,Plain,Plain1.5,Plain2.5
3,16,Plain,Plain1.75,Plain2.5
3,16,Plain,Plain1,Plain2.5
3,16,Plain,Plain0.5,Plain2.5
3,16,Plain,Plain0.75,Plain2.5
3,16,Plain,Plain2,Plain2.5
3,16,Plain,Plain1.25,Plain2.5
3,16,Plain,Plain2.25,Plain2.5
3,16,Plain,Plain1.25,Plain0.5
3,16,Plain,Plain0.5,Plain1.5
3,16,Plain,Plain0.5,Plain2.5
3,16,Plain,Plain0.5,Plain2
3,16,Plain,Plain0.75,Plain0.5
3,16,Plain,Plain0.5,Plain2.25
3,16,Plain,Plain0.5,Plain1.75
3,16,Plain,Plain0.5,Plain1
3,16,Plain,Plain1.75,Plain2
3,16,Plain,Plain2,Plain2.5
3,16,Plain,Plain1.25,Plain2
3,16,Plain,Plain1,Plain2
3,16,Plain,Plain0.75,Plain2
3,16,Plain,Plain2,Plain2.25
3,16,Plain,Plain1.5,Plain2
3,16,Plain,Plain0.5,Plain2
3,16,Plain,Plain1.25,Plain1.75
3,16,Plain,Plain1.75,Plain2.25
3,16,Plain,Plain1,Plain1.75
3,16,Plain,Plain1.75,Plain2.5
3,16,Plain,Plain1.5,Plain1.75
3,16,Plain,Plain0.75,Plain1.75
3,16,Plain,Plain1.75,Plain2
3,16,Plain,Plain0.5,Plain1.75
3,37,Plain,Plain1.5,Plain2.5
3,37,Plain,Plain1.5,Plain2
3,37,Plain,Plain1,Plain1.5
3,37,Plain,Plain1.25,Plain1.5
3,37,Plain,Plain1.5,Plain2.25
3,37,Plain,Plain0.5,Plain1.5
3,37,Plain,Plain0.75,Plain1.5
3,37,Plain,Plain1.5,Plain1.75
3,37,Plain,Plain1.5,Plain0.5
3,37,Plain,Plain1.25,Plain0.5
3,37,Plain,Plain0.5,Plain2.5
3,37,Plain,Plain0.5,Plain2.25
3,37,Plain,Plain1,Plain0.5
3,37,Plain,Plain0.5,Plain1.75
3,37,Plain,Plain0.5,Plain2
3,37,Plain,Plain0.75,Plain0.5
3,37,Plain,Plain1.75,Plain2.5
3,37,Plain,Plain2.25,Plain2.5
3,37,Plain,Plain0.75,Plain2.5
3,37,Plain,Plain1,Plain2.5
3,37,Plain,Plain1.5,Plain2.5
3,37,Plain,Plain1.25,Plain2.5
3,37,Plain,Plain0.5,Plain2.5
3,37,Plain,Plain2,Plain2.5
3,37,Plain,Plain1.75,Plain2.25
3,37,Plain,Plain0.5,Plain1.75
3,37,Plain,Plain1.75,Plain2.5
3,37,Plain,Plain1,Plain1.75
3,37,Plain,Plain1.25,Plain1.75
3,37,Plain,Plain0.75,Plain1.75
3,37,Plain,Plain1.75,Plain2
3,37,Plain,Plain1.75,Plain1.5
3,37,Plain,Plain0.75,Plain2
3,37,Plain,Plain0.75,Plain1.5
3,37,Plain,Plain0.75,Plain2.25
3,37,Plain,Plain1.25,Plain0.75
3,37,Plain,Plain1,Plain0.75
3,37,Plain,Plain1.75,Plain0.75
3,37,Plain,Plain0.5,Plain0.75
3,37,Plain,Plain2.5,Plain0.75
3,37,Plain,Plain1,Plain2
3,37,Plain,Plain0.75,Plain1
3,37,Plain,Plain1.25,Plain1
3,37,Plain,Plain1,Plain2.25
3,37,Plain,Plain1.25,Plain1.5
3,37,Plain,Plain1,Plain1.5
3,37,Plain,Plain1.25,Plain0.5
3,37,Plain,Plain1.25,Plain1
3,37,Plain,Plain1,Plain1.75
3,37,Plain,Plain1.25,Plain1.75
3,37,Plain,Plain1,Plain2.5
3,37,Plain,Plain1.25,Plain2.5
3,37,Plain,Plain1.25,Plain2
3,37,Plain,Plain1,Plain0.5
3,37,Plain,Plain1.25,Plain2.25
3,37,Plain,Plain1.25,Plain0.75
3,37,Plain,Plain1.5,Plain2
3,37,Plain,Plain0.5,Plain2
3,37,Plain,Plain2,Plain2.25
3,37,Plain,Plain1.25,Plain2
3,37,Plain,Plain0.75,Plain2
3,37,Plain,Plain2,Plain2.5
3,37,Plain,Plain2,Plain1.75
3,37,Plain,Plain1,Plain2
3,37,Plain,Plain2.25,Plain2.5
3,37,Plain,Plain1.25,Plain2.25
3,37,Plain,Plain1.75,Plain2.25
3,37,Plain,Plain2,Plain2.25
3,37,Plain,Plain2.25,Plain0.5
3,37,Plain,Plain1.5,Plain2.25
3,37,Plain,Plain1,Plain2.25
3,37,Plain,Plain0.75,Plain2.25
3,43,Plain,Plain2.5,Plain0.75
3,43,Plain,Plain1.75,Plain0.75
3,43,Plain,Plain2,Plain0.75
3,43,Plain,Plain0.5,Plain0.75
3,43,Plain,Plain0.75,Plain1.25
3,43,Plain,Plain1.5,Plain0.75
3,43,Plain,Plain2.25,Plain0.75
3,43,Plain,Plain1,Plain0.75
3,43,Plain,Plain1.75,Plain1.25
3,43,Plain,Plain1.75,Plain1.5
3,43,Plain,Plain2,Plain1.75
3,43,Plain,Plain1.75,Plain0.75
3,43,Plain,Plain1.75,Plain0.5
3,43,Plain,Plain1.75,Plain2.5
3,43,Plain,Plain2.25,Plain1.75
3,43,Plain,Plain1.75,Plain1
3,43,Plain,Plain2.5,Plain2.25
3,43,Plain,Plain2.5,Plain0.75
3,43,Plain,Plain2.5,Plain1
3,43,Plain,Plain2.5,Plain1.25
3,43,Plain,Plain2.5,Plain0.5
3,43,Plain,Plain2.5,Plain1.75
3,43,Plain,Plain2.5,Plain2
3,43,Plain,Plain2.5,Plain1.5
3,43,Plain,Plain2.25,Plain0.75
3,43,Plain,Plain2.25,Plain0.5
3,43,Plain,Plain2.25,Plain1.75
3,43,Plain,Plain2.5,Plain2.25
3,43,Plain,Plain2.25,Plain2
3,43,Plain,Plain2.25,Plain1
3,43,Plain,Plain2.25,Plain1.25
3,43,Plain,Plain2.25,Plain1.5
3,43,Plain,Plain2,Plain1.5
3,43,Plain,Plain2,Plain1.75
3,43,Plain,Plain2,Plain2.5
3,43,Plain,Plain2,Plain1.25
3,43,Plain,Plain2.25,Plain2
3,43,Plain,Plain2,Plain0.75
3,43,Plain,Plain2,Plain1
3,43,Plain,Plain2,Plain0.5
3,43,Plain,Plain1.5,Plain0.5
3,43,Plain,Plain0.5,Plain1
3,43,Plain,Plain1.75,Plain0.5
3,43,Plain,Plain2.25,Plain0.5
3,43,Plain,Plain2,Plain0.5
3,43,Plain,Plain1.25,Plain0.5
3,43,Plain,Plain2.5,Plain0.5
3,43,Plain,Plain0.75,Plain0.5
3,43,Plain,Plain2,Plain1.5
3,43,Plain,Plain1.75,Plain1.5
3,43,Plain,Plain1.5,Plain1
3,43,Plain,Plain2.5,Plain1.5
3,43,Plain,Plain1.5,Plain1.25
3,43,Plain,Plain2.25,Plain1.5
3,43,Plain,Plain1.5,Plain0.5
3,43,Plain,Plain1.5,Plain0.75
3,43,Plain,Plain2.5,Plain1.25
3,43,Plain,Plain0.5,Plain1.25
3,43,Plain,Plain1.75,Plain1
3,43,Plain,Plain2.25,Plain1
3,43,Plain,Plain2.25,Plain1.25
3,43,Plain,Plain1.25,Plain1
3,43,Plain,Plain0.75,Plain1
3,43,Plain,Plain1.5,Plain1.25
3,43,Plain,Plain2,Plain1.25
3,43,Plain,Plain2.5,Plain1
3,43,Plain,Plain1,Plain1.25
3,43,Plain,Plain1.25,Plain0.75
3,43,Plain,Plain1.5,Plain1
3,43,Plain,Plain1,Plain0.5
3,43,Plain,Plain1.75,Plain1.25
3,43,Plain,Plain2,Plain1
3,44,Plain,Plain1.5,Plain2
3,44,Plain,Plain1.5,Plain2.25
3,44,Plain,Plain1.5,Plain2.5
3,44,Plain,Plain0.75,Plain1.5
3,44,Plain,Plain1.5,Plain1.75
3,44,Plain,Plain1,Plain1.5
3,44,Plain,Plain1.25,Plain1.5
3,44,Plain,Plain1.5,Plain0.5
3,44,Plain,Plain0.75,Plain0.5
3,44,Plain,Plain1.25,Plain0.5
3,44,Plain,Plain0.5,Plain2.25
3,44,Plain,Plain1,Plain0.5
3,44,Plain,Plain0.5,Plain2
3,44,Plain,Plain0.5,Plain1.75
3,44,Plain,Plain0.5,Plain2.5
3,44,Plain,Plain0.5,Plain1.5
3,44,Plain,Plain1.5,Plain2
3,44,Plain,Plain1.25,Plain2
3,44,Plain,Plain0.75,Plain2
3,44,Plain,Plain2,Plain2.5
3,44,Plain,Plain1.75,Plain2
3,44,Plain,Plain2,Plain2.25
3,44,Plain,Plain1,Plain2
3,44,Plain,Plain0.5,Plain2
3,44,Plain,Plain0.75,Plain1.25
3,44,Plain,Plain1,Plain2.5
3,44,Plain,Plain1,Plain1.25
3,44,Plain,Plain0.75,Plain1
3,44,Plain,Plain1,Plain2.25
3,44,Plain,Plain1,Plain2
3,44,Plain,Plain1.25,Plain1.75
3,44,Plain,Plain1.25,Plain0.5
3,44,Plain,Plain1.25,Plain2.5
3,44,Plain,Plain1,Plain1.75
3,44,Plain,Plain1,Plain0.5
3,44,Plain,Plain1.25,Plain2.25
3,44,Plain,Plain1.25,Plain2
3,44,Plain,Plain1.25,Plain1.5
3,44,Plain,Plain1.25,Plain1
3,44,Plain,Plain1,Plain1.5
3,44,Plain,Plain0.75,Plain1.75
3,44,Plain,Plain0.75,Plain2
3,44,Plain,Plain0.75,Plain1.5
3,44,Plain,Plain0.75,Plain1
3,44,Plain,Plain0.75,Plain2.5
3,44,Plain,Plain1.25,Plain0.75
3,44,Plain,Plain0.75,Plain2.25
3,44,Plain,Plain0.75,Plain0.5
3,44,Plain,Plain1.75,Plain2.25
3,44,Plain,Plain2.25,Plain2.5
3,44,Plain,Plain1,Plain2.25
3,44,Plain,Plain1.25,Plain2.25
3,44,Plain,Plain0.75,Plain2.25
3,44,Plain,Plain0.5,Plain2.25
3,44,Plain,Plain2,Plain2.25
3,44,Plain,Plain1.5,Plain2.25
3,44,Plain,Plain1.75,Plain2.5
3,44,Plain,Plain1.25,Plain2.5
3,44,Plain,Plain0.5,Plain2.5
3,44,Plain,Plain0.75,Plain2.5
3,44,Plain,Plain1.5,Plain2.5
3,44,Plain,Plain1,Plain2.5
3,44,Plain,Plain2,Plain2.5
3,44,Plain,Plain2.25,Plain2.5
3,44,Plain,Plain0.75,Plain1.75
3,44,Plain,Plain1.75,Plain2
3,44,Plain,Plain1.75,Plain2.5
3,44,Plain,Plain1.75,Plain2.25
3,44,Plain,Plain1.75,Plain0.5
3,44,Plain,Plain1.25,Plain1.75
3,44,Plain,Plain1,Plain1.75
3,44,Plain,Plain1.5,Plain1.75
3,46,Plain,Plain2.5,Plain0.5
3,46,Plain,Plain2.5,Plain2.25
3,46,Plain,Plain2,Plain2.5
3,46,Plain,Plain2.5,Plain0.75
3,46,Plain,Plain2.5,Plain1.75
3,46,Plain,Plain2.5,Plain1.5
3,46,Plain,Plain2.5,Plain1
3,46,Plain,Plain2.5,Plain1.25
3,46,Plain,Plain2.25,Plain1.5
3,46,Plain,Plain2.25,Plain0.75
3,46,Plain,Plain2.25,Plain1.25
3,46,Plain,Plain2.25,Plain1
3,46,Plain,Plain2.25,Plain2.5
3,46,Plain,Plain2.25,Plain1.75
3,46,Plain,Plain2.25,Plain2
3,46,Plain,Plain2.25,Plain0.5
3,46,Plain,Plain2,Plain0.75
3,46,Plain,Plain2,Plain1.25
3,46,Plain,Plain2,Plain2.5
3,46,Plain,Plain2.25,Plain2
3,46,Plain,Plain2,Plain1.75
3,46,Plain,Plain2,Plain1
3,46,Plain,Plain2,Plain1.5
3,46,Plain,Plain2,Plain0.5
3,46,Plain,Plain1,Plain1.25
3,46,Plain,Plain1.25,Plain1
3,46,Plain,Plain2.5,Plain1.25
3,46,Plain,Plain1.75,Plain1.25
3,46,Plain,Plain2,Plain1
3,46,Plain,Plain2,Plain1.25
3,46,Plain,Plain1.25,Plain0.5
3,46,Plain,Plain2.5,Plain1
3,46,Plain,Plain1,Plain0.75
3,46,Plain,Plain1.25,Plain2.25
3,46,Plain,Plain1,Plain0.5
3,46,Plain,Plain1.25,Plain0.75
3,46,Plain,Plain2.25,Plain1
3,46,Plain,Plain1.75,Plain1
3,46,Plain,Plain1.5,Plain1.25
3,46,Plain,Plain1.5,Plain1
3,46,Plain,Plain1.5,Plain2.5
3,46,Plain,Plain1.5,Plain1.25
3,46,Plain,Plain1.75,Plain1.5
3,46,Plain,Plain2,Plain1.5
3,46,Plain,Plain1.5,Plain0.75
3,46,Plain,Plain1.5,Plain0.5
3,46,Plain,Plain1.5,Plain1
3,46,Plain,Plain2.25,Plain1.5
3,46,Plain,Plain1.75,Plain1.25
3,46,Plain,Plain1.75,Plain2.5
3,46,Plain,Plain1.75,Plain1.5
3,46,Plain,Plain1.75,Plain0.5
3,46,Plain,Plain2,Plain1.75
3,46,Plain,Plain1.75,Plain0.75
3,46,Plain,Plain1.75,Plain1
3,46,Plain,Plain1.75,Plain2.25
3,46,Plain,Plain2.5,Plain0.75
3,46,Plain,Plain1.5,Plain0.75
3,46,Plain,Plain1.75,Plain0.75
3,46,Plain,Plain2,Plain0.75
3,46,Plain,Plain1.25,Plain0.75
3,46,Plain,Plain0.75,Plain0.5
3,46,Plain,Plain1,Plain0.75
3,46,Plain,Plain2.25,Plain0.75
3,46,Plain,Plain1.5,Plain0.5
3,46,Plain,Plain1,Plain0.5
3,46,Plain,Plain1.25,Plain0.5
3,46,Plain,Plain0.5,Plain2.5
3,46,Plain,Plain1.75,Plain0.5
3,46,Plain,Plain2,Plain0.5
3,46,Plain,Plain2.25,Plain0.5
3,46,Plain,Plain0.5,Plain0.75
3,49,Plain,Plain1.5,Plain2
3,49,Plain,Plain1.25,Plain2
3,49,Plain,Plain1,Plain2
3,49,Plain,Plain0.5,Plain2
3,49,Plain,Plain0.75,Plain2
3,49,Plain,Plain1.75,Plain2
3,49,Plain,Plain2,Plain2.25
3,49,Plain,Plain2.5,Plain2
3,49,Plain,Plain0.75,Plain0.5
3,49,Plain,Plain0.5,Plain2.25
3,49,Plain,Plain0.5,Plain2.5
3,49,Plain,Plain1.5,Plain0.5
3,49,Plain,Plain1.25,Plain0.5
3,49,Plain,Plain0.5,Plain1.75
3,49,Plain,Plain1,Plain0.5
3,49,Plain,Plain2,Plain0.5
3,49,Plain,Plain1.25,Plain2.5
3,49,Plain,Plain2,Plain2.5
3,49,Plain,Plain0.5,Plain2.5
3,49,Plain,Plain0.75,Plain2.5
3,49,Plain,Plain1.75,Plain2.5
3,49,Plain,Plain1.5,Plain2.5
3,49,Plain,Plain2.25,Plain2.5
3,49,Plain,Plain1,Plain2.5
3,49,Plain,Plain2.5,Plain2.25
3,49,Plain,Plain1.75,Plain2.25
3,49,Plain,Plain1.5,Plain2.25
3,49,Plain,Plain0.75,Plain2.25
3,49,Plain,Plain0.5,Plain2.25
3,49,Plain,Plain1.25,Plain2.25
3,49,Plain,Plain1,Plain2.25
3,49,Plain,Plain2,Plain2.25
3,49,Plain,Plain2,Plain1.5
3,49,Plain,Plain1,Plain1.5
3,49,Plain,Plain0.75,Plain1.5
3,49,Plain,Plain0.5,Plain1.5
3,49,Plain,Plain2.5,Plain1.5
3,49,Plain,Plain2.25,Plain1.5
3,49,Plain,Plain1.5,Plain1.75
3,49,Plain,Plain1.25,Plain1.5
3,49,Plain,Plain1.75,Plain1
3,49,Plain,Plain2.5,Plain1
3,49,Plain,Plain2.25,Plain1.25
3,49,Plain,Plain0.5,Plain1
3,49,Plain,Plain2,Plain1
3,49,Plain,Plain1.25,Plain2.5
3,49,Plain,Plain1,Plain1.5
3,49,Plain,Plain1,Plain1.25
3,49,Plain,Plain1.5,Plain1.25
3,49,Plain,Plain0.75,Plain1
3,49,Plain,Plain1.75,Plain1.25
3,49,Plain,Plain1.25,Plain1
3,49,Plain,Plain2,Plain1.25
3,49,Plain,Plain2.25,Plain1
3,49,Plain,Plain0.75,Plain1.25
3,49,Plain,Plain0.5,Plain1.25
3,49,Plain,Plain0.75,Plain2.5
3,49,Plain,Plain1.75,Plain0.75
3,49,Plain,Plain1.25,Plain0.75
3,49,Plain,Plain0.5,Plain0.75
3,49,Plain,Plain0.75,Plain2
3,49,Plain,Plain1,Plain0.75
3,49,Plain,Plain1.5,Plain0.75
3,49,Plain,Plain2.25,Plain0.75
3,49,Plain,Plain1.75,Plain2.25
3,49,Plain,Plain2.5,Plain1.75
3,49,Plain,Plain1.75,Plain1.25
3,49,Plain,Plain2,Plain1.75
3,49,Plain,Plain1.75,Plain0.75
3,49,Plain,Plain1.75,Plain1
3,49,Plain,Plain1.75,Plain1.5
3,49,Plain,Plain0.5,Plain1.75
3,50,Plain,Plain0.75,Plain1
3,50,Plain,Plain0.75,Plain2
3,50,Plain,Plain0.5,Plain0.75
3,50,Plain,Plain2.5,Plain0.75
3,50,Plain,Plain0.75,Plain1.75
3,50,Plain,Plain1.25,Plain0.75
3,50,Plain,Plain1.5,Plain0.75
3,50,Plain,Plain2.25,Plain0.75
3,50,Plain,Plain0.5,Plain2.5
3,50,Plain,Plain1.25,Plain0.5
3,50,Plain,Plain0.5,Plain1.75
3,50,Plain,Plain0.5,Plain1.5
3,50,Plain,Plain0.5,Plain2
3,50,Plain,Plain0.5,Plain2.25
3,50,Plain,Plain1,Plain0.5
3,50,Plain,Plain0.5,Plain0.75
3,50,Plain,Plain0.5,Plain2
3,50,Plain,Plain2,Plain2.5
3,50,Plain,Plain1.75,Plain2
3,50,Plain,Plain2,Plain2.25
3,50,Plain,Plain0.75,Plain2
3,50,Plain,Plain1,Plain2
3,50,Plain,Plain1.25,Plain2
3,50,Plain,Plain1.5,Plain2
3,50,Plain,Plain1.75,Plain2.25
3,50,Plain,Plain1,Plain2.25
3,50,Plain,Plain2.5,Plain2.25
3,50,Plain,Plain2,Plain2.25
3,50,Plain,Plain1.25,Plain2.25
3,50,Plain,Plain1.5,Plain2.25
3,50,Plain,Plain0.75,Plain2.25
3,50,Plain,Plain0.5,Plain2.25
3,50,Plain,Plain1.5,Plain2.5
3,50,Plain,Plain1,Plain1.5
3,50,Plain,Plain1.25,Plain1.5
3,50,Plain,Plain1.5,Plain0.5
3,50,Plain,Plain1.5,Plain2
3,50,Plain,Plain1.5,Plain2.25
3,50,Plain,Plain1.5,Plain1.75
3,50,Plain,Plain0.75,Plain1.5
3,50,Plain,Plain1.75,Plain2.5
3,50,Plain,Plain1.75,Plain2.25
3,50,Plain,Plain1.5,Plain1.75
3,50,Plain,Plain0.75,Plain1.75
3,50,Plain,Plain1.75,Plain2
3,50,Plain,Plain0.5,Plain1.75
3,50,Plain,Plain1,Plain1.75
3,50,Plain,Plain1.25,Plain1.75
3,50,Plain,Plain1.75,Plain2.5
3,50,Plain,Plain1.25,Plain2.5
3,50,Plain,Plain0.5,Plain2.5
3,50,Plain,Plain1,Plain2.5
3,50,Plain,Plain2.25,Plain2.5
3,50,Plain,Plain1.5,Plain2.5
3,50,Plain,Plain2,Plain2.5
3,50,Plain,Plain0.75,Plain2.5
3,50,Plain,Plain1.25,Plain1.5
3,50,Plain,Plain1,Plain2.5
3,50,Plain,Plain0.75,Plain1.25
3,50,Plain,Plain1.25,Plain2.25
3,50,Plain,Plain1.25,Plain1
3,50,Plain,Plain1,Plain0.75
3,50,Plain,Plain1.25,Plain2.5
3,50,Plain,Plain1.25,Plain2
3,50,Plain,Plain1,Plain1.25
3,50,Plain,Plain1.25,Plain0.5
3,50,Plain,Plain1,Plain1.5
3,50,Plain,Plain1,Plain2
3,50,Plain,Plain1.25,Plain1.75
3,50,Plain,Plain1,Plain1.75
3,50,Plain,Plain1,Plain2.25
3,50,Plain,Plain1,Plain0.5
3,56,Plain,Plain1.75,Plain0.75
3,56,Plain,Plain2.5,Plain0.75
3,56,Plain,Plain0.75,Plain1
3,56,Plain,Plain1.25,Plain0.75
3,56,Plain,Plain0.75,Plain0.5
3,56,Plain,Plain2,Plain0.75
3,56,Plain,Plain2.25,Plain0.75
3,56,Plain,Plain1.5,Plain0.75
3,56,Plain,Plain2.5,Plain0.5
3,56,Plain,Plain0.5,Plain1
3,56,Plain,Plain2,Plain0.5
3,56,Plain,Plain1.75,Plain0.5
3,56,Plain,Plain1.25,Plain0.5
3,56,Plain,Plain2.25,Plain0.5
3,56,Plain,Plain1.5,Plain0.5
3,56,Plain,Plain0.5,Plain0.75
3,56,Plain,Plain2.5,Plain1.75
3,56,Plain,Plain2.5,Plain1
3,56,Plain,Plain2.5,Plain1.25
3,56,Plain,Plain2.5,Plain2
3,56,Plain,Plain2.5,Plain0.75
3,56,Plain,Plain2.5,Plain1.5
3,56,Plain,Plain2.5,Plain2.25
3,56,Plain,Plain2.5,Plain0.5
3,56,Plain,Plain2.25,Plain2
3,56,Plain,Plain2.25,Plain0.5
3,56,Plain,Plain2.25,Plain0.75
3,56,Plain,Plain2.25,Plain1.5
3,56,Plain,Plain2.25,Plain1.75
3,56,Plain,Plain2.25,Plain1
3,56,Plain,Plain2.25,Plain1.25
3,56,Plain,Plain2.5,Plain2.25
3,56,Plain,Plain2,Plain0.75
3,56,Plain,Plain2,Plain1.75
3,56,Plain,Plain2.5,Plain2
3,56,Plain,Plain2,Plain1
3,56,Plain,Plain2,Plain0.5
3,56,Plain,Plain2,Plain1.25
3,56,Plain,Plain2.25,Plain2
3,56,Plain,Plain2,Plain1.5
3,56,Plain,Plain1.75,Plain1
3,56,Plain,Plain2.5,Plain1.75
3,56,Plain,Plain1.75,Plain0.75
3,56,Plain,Plain1.75,Plain1.25
3,56,Plain,Plain2.25,Plain1.75
3,56,Plain,Plain1.75,Plain0.5
3,56,Plain,Plain2,Plain1.75
3,56,Plain,Plain1.75,Plain1.5
3,56,Plain,Plain2.5,Plain1.5
3,56,Plain,Plain1.5,Plain0.5
3,56,Plain,Plain1.5,Plain1.25
3,56,Plain,Plain2.25,Plain1.5
3,56,Plain,Plain1.5,Plain0.75
3,56,Plain,Plain2,Plain1.5
3,56,Plain,Plain1.5,Plain1
3,56,Plain,Plain1.75,Plain1.5
3,56,Plain,Plain2,Plain1
3,56,Plain,Plain1.25,Plain0.75
3,56,Plain,Plain1,Plain0.5
3,56,Plain,Plain1.75,Plain1.25
3,56,Plain,Plain1.25,Plain0.5
3,56,Plain,Plain2.5,Plain1
3,56,Plain,Plain2.25,Plain1
3,56,Plain,Plain2.5,Plain1.25
3,56,Plain,Plain1.5,Plain1
3,56,Plain,Plain1.5,Plain1.25
3,56,Plain,Plain1.75,Plain1
3,56,Plain,Plain1,Plain0.75
3,56,Plain,Plain2,Plain1.25
3,56,Plain,Plain2.25,Plain1.25
3,56,Plain,Plain1.25,Plain1
3,56,Plain,Plain1.25,Plain1
4,4,Plain,Plain1.5,Plain0.5
4,4,Plain,Plain1.5,Plain1
4,4,Plain,Plain1.5,Plain0.75
4,4,Plain,Plain1.5,Plain2.25
4,4,Plain,Plain1.75,Plain1.5
4,4,Plain,Plain2,Plain1.5
4,4,Plain,Plain2.5,Plain1.5
4,4,Plain,Plain1.5,Plain1.25
4,4,Plain,Plain2.25,Plain1
4,4,Plain,Plain1.75,Plain1.25
4,4,Plain,Plain1,Plain0.5
4,4,Plain,Plain1.25,Plain1
4,4,Plain,Plain2.5,Plain1.25
4,4,Plain,Plain1.5,Plain1
4,4,Plain,Plain1.25,Plain0.5
4,4,Plain,Plain1.75,Plain1
4,4,Plain,Plain2,Plain1.25
4,4,Plain,Plain1.5,Plain1.25
4,4,Plain,Plain1.25,Plain0.75
4,4,Plain,Plain1.25,Plain1
4,4,Plain,Plain2.5,Plain1
4,4,Plain,Plain2.25,Plain1.25
4,4,Plain,Plain1,Plain0.75
4,4,Plain,Plain2,Plain1
4,4,Plain,Plain2,Plain0.75
4,4,Plain,Plain2.25,Plain0.75
4,4,Plain,Plain2.5,Plain0.75
4,4,Plain,Plain0.5,Plain0.75
4,4,Plain,Plain1.5,Plain0.75
4,4,Plain,Plain1,Plain0.75
4,4,Plain,Plain1.25,Plain0.75
4,4,Plain,Plain1.75,Plain0.75
4,4,Plain,Plain1,Plain0.5
4,4,Plain,Plain1.75,Plain0.5
4,4,Plain,Plain1.5,Plain0.5
4,4,Plain,Plain2,Plain0.5
4,4,Plain,Plain0.75,Plain0.5
4,4,Plain,Plain2.5,Plain0.5
4,4,Plain,Plain2.25,Plain0.5
4,4,Plain,Plain1.25,Plain0.5
4,4,Plain,Plain2.5,Plain1.75
4,4,Plain,Plain1.5,Plain2.5
4,4,Plain,Plain2,Plain2.5
4,4,Plain,Plain2.5,Plain2.25
4,4,Plain,Plain2.5,Plain1.25
4,4,Plain,Plain2.5,Plain0.75
4,4,Plain,Plain2.5,Plain1
4,4,Plain,Plain2.5,Plain0.5
4,4,Plain,Plain2.25,Plain0.5
4,4,Plain,Plain2.25,Plain1.75
4,4,Plain,Plain2.25,Plain2.5
4,4,Plain,Plain2,Plain2.25
4,4,Plain,Plain2.25,Plain0.75
4,4,Plain,Plain2.25,Plain1.25
4,4,Plain,Plain2.25,Plain1
4,4,Plain,Plain2.25,Plain1.5
4,4,Plain,Plain2,Plain1.25
4,4,Plain,Plain2,Plain1.75
4,4,Plain,Plain2,Plain1
4,4,Plain,Plain2,Plain1.5
4,4,Plain,Plain2,Plain2.5
4,4,Plain,Plain2.25,Plain2
4,4,Plain,Plain2,Plain0.5
4,4,Plain,Plain2,Plain0.75
4,4,Plain,Plain1.75,Plain1.25
4,4,Plain,Plain1.75,Plain1.5
4,4,Plain,Plain1.75,Plain1
4,4,Plain,Plain2.25,Plain1.75
4,4,Plain,Plain1.75,Plain2
4,4,Plain,Plain1.75,Plain2.5
4,4,Plain,Plain1.75,Plain0.75
4,4,Plain,Plain1.75,Plain0.5
4,13,Plain,Plain1.5,Plain2
4,13,Plain,Plain1.5,Plain1.75
4,13,Plain,Plain1.5,Plain0.5
4,13,Plain,Plain1.25,Plain1.5
4,13,Plain,Plain1.5,Plain2.5
4,13,Plain,Plain1.5,Plain2.25
