judge,candidate_chosen,candidate_not_chosen
3,17,26
3,26,50
3,70,50
3,70,66
3,66,25
3,24,25
3,24,67
3,67,35
3,65,35
3,65,23
3,48,23
3,48,22
3,22,11
3,15,11
3,15,59
3,59,14
3,4,14
3,4,13
3,28,13
3,28,2
3,21,2
3,21,5
3,5,45
3,32,45
3,75,32
3,75,61
3,61,74
3,54,74
3,54,51
3,56,51
3,56,44
3,44,16
3,68,16
3,39,20
3,43,52
3,53,37
3,19,26
3,12,9
3,1,57
3,17,18
3,39,10
3,3,49
4,59,26
4,59,42
4,42,12
4,14,12
4,63,14
4,63,21
4,21,6
4,5,6
4,5,47
4,48,47
4,70,48
4,70,35
4,23,35
4,23,50
4,50,73
4,46,73
4,24,46
4,62,24
4,62,38
4,71,38
4,71,60
4,37,60
4,16,37
4,2,16
4,65,68
4,29,52
4,25,9
4,13,8
4,55,47
4,31,44
4,69,20
4,51,49
5,53,3
5,36,53
5,36,33
5,71,33
5,71,65
5,65,38
5,38,16
5,16,41
5,5,41
5,5,8
5,46,8
5,46,54
5,54,26
5,40,26
5,40,23
5,23,19
5,19,22
5,53,22
5,53,3
5,3,57
5,57,75
5,62,75
5,18,62
5,18,60
5,60,72
5,67,72
5,48,6
5,11,29
5,64,50
5,36,59
5,33,15
5,66,56
5,14,30
6,15,11
6,15,39
6,58,39
6,58,55
6,55,31
6,31,53
6,53,25
6,18,25
6,18,30
6,27,30
6,27,41
6,29,41
6,29,34
6,67,34
6,67,40
6,40,69
6,69,12
6,12,68
6,68,4
6,28,4
6,9,28
6,9,49
6,20,49
6,20,32
6,47,32
6,47,50
6,73,50
6,48,73
6,48,35
6,70,35
6,23,70
6,17,23
6,64,17
6,57,64
6,57,61
6,61,74
6,51,74
6,56,51
6,37,56
6,5,37
6,8,5
6,59,8
6,31,26
6,46,16
6,1,44
6,65,45
6,6,60
7,28,61
7,61,44
7,22,44
7,62,22
7,62,59
7,3,59
7,3,70
7,31,70
7,31,72
7,72,63
7,52,63
7,52,43
7,45,43
7,45,2
7,4,2
7,69,4
7,69,42
7,55,42
7,1,55
7,1,7
7,20,7
7,9,20
7,71,9
7,39,71
7,39,58
7,58,31
7,36,31
7,36,33
7,33,15
7,15,19
7,11,19
7,11,72
7,72,49
7,13,49
7,37,13
7,52,37
7,52,68
7,68,54
7,54,51
7,56,51
7,56,10
7,10,63
7,1,63
7,1,16
7,17,43
7,53,40
7,9,32
7,57,47
7,71,20
7,64,7
10,20,8
10,8,64
10,65,64
10,66,65
10,55,66
10,55,3
10,3,22
10,39,22
10,39,36
10,36,33
10,58,33
10,58,19
10,19,26
10,26,42
10,42,2
10,45,2
10,32,45
10,17,32
10,54,17
10,54,51
10,51,7
10,18,7
10,39,46
10,34,13
10,11,43
10,41,21
10,40,75
10,4,28
10,38,37
10,62,23
10,14,74
10,35,12
11,37,5
11,37,7
11,13,7
11,13,9
11,9,63
11,10,63
11,68,10
11,68,24
11,36,24
11,36,55
11,55,66
11,66,40
11,25,40
11,25,34
11,69,34
11,69,30
11,57,30
11,57,27
11,75,27
11,75,74
11,6,74
11,6,51
11,15,51
11,15,60
11,44,60
11,44,72
11,59,72
11,23,54
11,22,64
11,43,29
11,42,17
11,35,45
11,56,38
11,48,28
11,4,67
11,16,41
11,33,70
11,18,61
11,59,73
12,19,66
12,70,19
12,70,3
12,3,15
12,31,15
12,36,31
12,36,39
12,39,1
12,58,1
12,58,33
12,69,33
12,69,40
12,40,64
12,64,46
12,46,73
12,8,73
12,8,27
12,29,27
12,29,34
12,34,30
12,30,41
12,47,41
12,16,47
12,16,38
12,61,38
12,61,54
12,54,60
12,67,60
12,67,21
12,53,50
12,36,43
12,75,10
13,71,11
13,22,11
13,59,22
13,59,42
13,4,42
13,4,28
13,28,12
13,14,12
13,14,27
13,27,43
13,20,43
13,61,20
13,61,52
13,52,44
13,44,17
13,24,17
13,34,24
13,34,46
13,46,64
13,26,64
13,25,26
13,25,19
13,19,65
13,62,65
13,56,62
13,56,10
13,10,7
13,7,45
13,24,21
13,55,5
13,70,72
13,66,69
14,62,14
14,58,14
14,58,38
14,56,38
14,71,56
14,71,10
14,44,10
14,44,63
14,1,63
14,1,47
14,3,8
14,33,2
14,22,30
14,12,13
14,61,43
14,52,29
14,11,42
14,24,60
14,3,25
14,35,51
14,34,74
14,28,4
14,67,50
14,54,32
14,40,5
14,19,68
14,62,26
14,27,72
14,25,2
14,22,7
15,63,7
15,7,43
15,37,43
15,37,12
15,14,12
15,14,52
15,52,17
15,62,17
15,66,62
15,66,45
15,45,2
15,72,2
15,72,60
15,60,21
15,34,21
15,34,27
15,27,6
15,6,30
15,30,47
15,74,47
15,74,50
15,49,50
15,49,32
15,32,73
15,41,73
15,38,41
15,38,16
15,16,8
15,29,8
15,29,35
15,40,35
15,67,40
15,23,67
15,23,65
15,18,65
15,18,48
15,53,48
15,53,31
15,31,15
15,55,15
16,74,47
16,47,32
16,32,73
16,50,73
16,50,45
16,49,45
16,7,49
16,7,9
16,68,9
16,68,20
16,20,5
16,13,5
16,13,37
16,21,37
16,21,14
16,14,28
16,28,12
16,17,12
16,71,17
16,71,11
16,11,59
16,57,59
16,57,18
16,18,75
16,6,75
16,10,6
16,10,38
16,52,43
16,4,27
16,15,54
16,69,2
16,42,63
18,48,70
18,48,29
18,75,29
18,30,75
18,30,6
18,57,6
18,57,18
18,67,18
18,67,69
18,25,69
18,66,25
18,66,39
18,39,58
18,58,55
18,55,1
18,1,34
18,34,64
18,64,35
18,33,35
18,33,3
18,3,24
18,31,24
18,31,62
18,62,51
18,56,51
18,56,46
18,26,46
18,19,43
18,53,41
18,36,27
18,65,75
18,63,28
18,55,68
18,70,71
18,21,61
18,48,66
18,23,34
18,39,29
18,22,13
18,58,73
19,20,10
19,61,10
19,61,41
19,56,41
19,56,44
19,44,49
19,49,45
19,12,73
19,42,52
19,74,32
19,30,6
19,46,8
19,31,57
19,53,52
19,58,11
