judge,candidate_chosen,candidate_not_chosen
X071,M25,M37
X072,M30,M23
X073,M26,M23
X074,M30,M37
X075,M35,M30
X076,M36,M37
X077,M34,M30
X078,M24,M28
X079,M23,M34
X080,M36,M37
X081,M32,M35
X082,M25,M30
X083,M24,M26
X084,M25,M34
X085,M32,M34
X086,M30,M37
X087,M30,M31
X088,M30,M27
X089,M30,M37
X090,M26,M28
X091,M24,M27
X092,M31,M29
X093,M23,M34
X094,M29,M27
X095,M26,M35
X096,M27,M24
X097,M30,M24
X098,M27,M28
X099,M24,M31
X100,M28,M23
X101,M31,M36
X102,M29,M27
X103,M24,M34
X104,M33,M37
X105,M30,M28
X106,M28,M26
X107,M34,M31
X108,M27,M29
X109,M23,M30
X110,M32,M33
X111,M36,M32
X112,M31,M37
X113,M32,M35
X114,M25,M24
X115,M30,M36
X116,M37,M33
X117,M36,M24
X118,M27,M34
X119,M36,M23
X120,M28,M24
X121,M36,M31
X122,M23,M30
X123,M24,M28
X124,M24,M31
X125,M30,M32
X126,M28,M27
X127,M34,M32
X128,M29,M31
X129,M33,M29
X130,M25,M28
X131,M30,M33
X132,M29,M31
X133,M33,M37
X134,M25,M27
X135,M29,M37
X136,M27,M26
X137,M29,M35
X138,M29,M24
X139,M28,M36
X140,M32,M25
X141,M37,M24
X142,M30,M27
X143,M28,M31
X144,M32,M29
X145,M26,M36
X146,M34,M30
X147,M26,M28
X148,M27,M23
X149,M26,M24
X150,M28,M35
X151,M23,M31
X152,M24,M31
X153,M35,M32
X154,M33,M35
X155,M25,M24
X156,M34,M35
X157,M36,M26
X158,M29,M24
X159,M27,M29
X160,M36,M35
X161,M25,M35
X162,M30,M24
X163,M28,M31
X164,M28,M29
X165,M29,M37
X166,M25,M28
X167,M25,M30
X168,M36,M35
X169,M36,M27
X170,M32,M36
X171,M31,M29
X172,M30,M37
X173,M25,M33
X174,M31,M35
X175,M26,M28
X176,M33,M28
X177,M33,M27
X178,M32,M36
X179,M28,M26
X180,M31,M26
X181,M35,M36
X182,M29,M37
X183,M32,M36
X184,M27,M26
X185,M29,M27
X186,M26,M34
X187,M33,M24
X188,M36,M35
X189,M33,M35
X190,M30,M24
X191,M32,M35
X192,M25,M36
X193,M34,M36
X194,M36,M29
X195,M26,M31
X196,M24,M32
X197,M24,M26
X198,M35,M24
X199,M36,M34
X200,M30,M32
X201,M24,M33
X202,M27,M34
X203,M28,M37
X204,M27,M36
X205,M26,M24
X206,M34,M24
X208,M30,M31
X209,M24,M29
X210,M24,M27
X211,M29,M27
X212,M30,M36
X214,M27,M35
X216,M32,M34
X217,M25,M23
X218,M33,M35
X219,M27,M37
X220,M26,M35
X221,M32,M25
X222,M34,M35
X223,M27,M35
X224,M25,M24
X225,M27,M24
X226,M31,M23
X227,M28,M34
X228,M34,M35
X229,M23,M24
X230,M36,M34
X231,M30,M23
X232,M37,M23
X233,M31,M34
X234,M23,M29
X235,M26,M37
X236,M33,M37
X237,M28,M35
X238,M32,M23
X239,M34,M26
X240,M23,M25
X241,M27,M29
X242,M34,M29
X243,M30,M26
X244,M26,M30
X245,M25,M24
X246,M24,M25
X247,M32,M29
X248,M25,M24
X249,M23,M33
X250,M24,M26
X251,M29,M37
X252,M23,M34
X253,M24,M33
X254,M29,M28
X255,M32,M25
X256,M36,M28
X257,M33,M37
X258,M36,M37
X259,M36,M33
X260,M26,M34
X261,M27,M26
X262,M25,M35
X263,M29,M34
X265,M30,M28
X266,M24,M28
X267,M27,M37
X268,M28,M37
X269,M26,M36
X270,M33,M30
X271,M35,M30
X272,M33,M37
X273,M27,M28
X274,M32,M27
X275,M32,M37
X276,M34,M37
X277,M25,M35
X278,M34,M35
X279,M29,M36
X280,M32,M29
X281,M34,M35
X282,M30,M25
X283,M29,M31
X284,M32,M34
X285,M32,M31
X286,M31,M36
X287,M23,M28
X001,M33,M26
X002,M25,M26
X003,M28,M31
X004,M24,M35
X005,M24,M36
X006,M28,M35
X007,M30,M25
X008,M35,M36
X009,M28,M31
X010,M26,M28
X011,M25,M35
X012,M30,M31
X013,M31,M36
X014,M29,M32
X015,M23,M33
X016,M36,M23
X017,M32,M33
X018,M29,M35
X019,M32,M31
X020,M32,M26
X021,M36,M34
X022,M24,M31
X023,M31,M23
X024,M32,M37
X025,M34,M37
X026,M30,M24
X027,M25,M32
X028,M28,M31
X029,M23,M24
X030,M34,M31
X031,M32,M34
X032,M24,M37
X033,M27,M31
X034,M27,M33
X035,M29,M34
X036,M33,M29
X037,M35,M27
X038,M36,M32
X039,M23,M28
X040,M23,M31
X041,M26,M35
X042,M26,M24
X043,M26,M37
X044,M30,M31
X045,M33,M34
X046,M37,M29
X047,M30,M24
X048,M30,M28
X049,M33,M34
X050,M24,M23
X051,M31,M34
X052,M30,M35
X053,M31,M24
X054,M23,M29
X055,M32,M30
X056,M32,M36
X057,M24,M23
X058,M24,M34
X059,M26,M35
X060,M27,M28
X061,M33,M34
X062,M33,M37
X063,M28,M29
X064,M28,M33
X065,M27,M32
X066,M25,M32
X067,M23,M36
X068,M30,M24
X069,M35,M26
X070,M23,M35
X071,M25,M33
X072,M26,M24
X073,M25,M37
X074,M31,M33
X075,M33,M26
X076,M28,M37
X077,M24,M23
X078,M25,M31
X079,M23,M26
X080,M27,M31
X081,M36,M34
X082,M28,M29
X083,M24,M28
X084,M27,M35
X085,M27,M23
X086,M23,M37
X087,M36,M23
X088,M25,M28
X089,M34,M32
X090,M24,M35
X091,M35,M28
X092,M31,M36
X093,M37,M29
X094,M29,M34
X095,M27,M23
X096,M23,M30
X097,M32,M24
X098,M33,M29
X099,M28,M30
X100,M26,M29
X101,M27,M23
X102,M37,M35
X103,M26,M31
X104,M29,M34
X105,M36,M29
X106,M30,M23
X107,M23,M28
X108,M33,M34
X109,M32,M33
X110,M26,M23
X111,M33,M30
X112,M23,M33
X113,M37,M35
X114,M28,M35
X115,M37,M23
X116,M24,M25
X117,M35,M24
X118,M36,M29
X119,M30,M24
X120,M30,M33
X121,M33,M37
X122,M37,M26
X123,M37,M31
X124,M23,M32
X125,M31,M25
X126,M32,M35
X127,M27,M34
X128,M26,M24
X129,M28,M26
X130,M25,M29
X131,M34,M26
X132,M30,M26
X133,M25,M36
X134,M35,M27
X135,M25,M26
X136,M25,M37
X137,M24,M23
X138,M25,M27
X139,M32,M30
X140,M30,M26
X141,M25,M34
X142,M35,M29
X143,M33,M36
X144,M34,M37
X145,M27,M29
X146,M28,M31
X147,M27,M28
X148,M26,M37
X149,M26,M30
X150,M32,M31
X151,M31,M29
X152,M31,M30
X153,M35,M30
X154,M35,M36
X155,M33,M34
X156,M26,M33
X157,M24,M33
X158,M31,M36
X159,M26,M33
X160,M30,M37
X161,M23,M26
X162,M29,M37
X163,M35,M31
X164,M29,M37
X165,M36,M29
X166,M24,M29
X167,M26,M30
X168,M29,M24
X169,M26,M32
X170,M28,M34
X171,M25,M34
X172,M28,M31
X173,M25,M24
X174,M26,M27
X175,M25,M24
X176,M34,M26
X177,M30,M37
X178,M33,M32
X179,M24,M31
X180,M30,M26
X181,M27,M32
X182,M33,M29
X183,M33,M24
X184,M25,M37
X185,M25,M34
X186,M26,M29
X187,M27,M31
X188,M30,M37
X189,M23,M28
X190,M33,M36
X191,M29,M23
X192,M33,M37
X193,M29,M35
X194,M32,M31
X195,M24,M33
X196,M28,M30
X197,M36,M25
X198,M26,M32
X199,M32,M34
X200,M26,M27
X201,M23,M34
X202,M24,M27
X203,M28,M27
X204,M24,M34
X205,M25,M34
X206,M26,M29
X208,M27,M37
X209,M29,M24
X210,M26,M24
X211,M36,M27
X212,M27,M32
X214,M23,M35
X216,M24,M30
X217,M26,M28
X218,M24,M37
X220,M30,M26
X221,M27,M35
X222,M23,M34
X223,M34,M36
X224,M23,M29
X225,M30,M23
X226,M33,M35
X227,M26,M27
X228,M34,M37
X229,M35,M29
X230,M30,M36
X231,M32,M36
X232,M30,M37
X233,M33,M27
X234,M36,M35
X235,M34,M36
X236,M31,M25
X237,M24,M35
X238,M27,M26
X239,M26,M27
X240,M30,M24
X241,M25,M37
X242,M34,M30
X243,M36,M35
X244,M32,M33
X245,M23,M37
X246,M29,M26
X247,M32,M25
X248,M35,M27
X249,M36,M35
X251,M31,M23
X252,M32,M27
X253,M37,M24
X254,M26,M31
X255,M27,M33
X256,M37,M23
X257,M29,M26
X258,M25,M24
X259,M33,M28
X260,M37,M30
X261,M25,M28
X262,M23,M28
X263,M32,M35
X265,M31,M24
X267,M31,M37
X268,M29,M34
X269,M33,M36
X270,M32,M30
X271,M25,M27
X272,M30,M36
X273,M33,M23
X274,M26,M24
X275,M31,M23
X276,M23,M30
X277,M26,M33
X278,M26,M31
X279,M30,M25
X280,M32,M34
X281,M23,M24
X282,M24,M25
X283,M36,M24
X284,M25,M36
X285,M25,M24
X286,M31,M25
X001,M01,M13
X002,M11,M06
X003,M11,M04
X004,M14,M03
X005,M02,M04
X006,M09,M13
X007,M07,M11
X008,M06,M13
X009,M05,M10
X010,M08,M12
X011,M03,M01
X012,M01,M07
X013,M06,M13
X014,M09,M05
X015,M11,M05
X016,M12,M08
X017,M09,M06
X018,M04,M01
X019,M09,M11
X020,M01,M02
X021,M07,M08
X022,M07,M13
X023,M07,M10
X024,M11,M14
X025,M01,M10
X026,M03,M08
X027,M04,M10
X028,M13,M04
X029,M01,M02
X030,M01,M13
X031,M03,M11
X032,M01,M03
X033,M14,M04
X034,M12,M07
X035,M07,M02
X036,M09,M12
X037,M11,M01
X038,M01,M11
X039,M08,M13
X040,M13,M08
X041,M05,M13
X042,M01,M12
X043,M13,M10
X044,M02,M06
X045,M04,M13
X046,M12,M04
X047,M07,M10
X048,M10,M08
X049,M11,M12
X050,M05,M06
X051,M03,M11
X052,M14,M07
X053,M01,M11
X054,M10,M13
X055,M12,M09
X056,M01,M09
X057,M11,M10
X058,M07,M02
X059,M04,M14
X060,M13,M04
X061,M04,M13
X062,M05,M10
X063,M01,M05
X064,M09,M10
X065,M07,M05
X066,M01,M10
X067,M09,M14
X068,M08,M11
X069,M11,M05
X070,M01,M11
X071,M07,M08
X072,M09,M02
X073,M09,M12
X074,M07,M10
X075,M08,M11
X076,M04,M08
X077,M01,M02
X078,M05,M02
X079,M05,M08
X080,M09,M07
X081,M14,M04
X082,M01,M11
X083,M02,M10
X084,M09,M14
X085,M03,M11
X086,M04,M11
X087,M01,M07
X088,M14,M09
X089,M10,M11
X090,M07,M05
X091,M13,M10
X092,M04,M06
X093,M11,M08
X094,M06,M02
X095,M09,M08
X096,M09,M07
X097,M14,M07
X098,M01,M04
X099,M07,M10
X100,M08,M09
X101,M01,M12
X102,M14,M03
X103,M14,M02
X104,M01,M11
X105,M05,M06
X106,M13,M06
X107,M07,M13
X108,M03,M05
X109,M09,M13
X110,M02,M12
X111,M07,M10
X112,M13,M02
X113,M07,M06
X114,M07,M01
X115,M03,M14
X116,M14,M04
X117,M07,M10
X118,M04,M03
X119,M01,M13
X120,M01,M06
X121,M07,M10
X122,M02,M11
X123,M14,M01
X124,M11,M10
X125,M12,M14
X126,M01,M13
X127,M09,M02
X128,M02,M10
X129,M03,M07
X130,M02,M08
X131,M10,M14
X132,M07,M13
X133,M02,M05
X134,M01,M11
X135,M05,M04
X136,M12,M11
X137,M01,M11
X138,M07,M04
X139,M02,M13
X140,M11,M13
X141,M02,M09
X142,M09,M04
X143,M02,M04
X144,M11,M02
X145,M11,M06
X146,M02,M13
X147,M09,M05
X148,M06,M09
X149,M04,M10
X150,M06,M13
X151,M01,M04
X152,M04,M03
X153,M03,M13
X154,M09,M03
X155,M14,M11
X156,M12,M08
X157,M09,M14
X158,M06,M04
X159,M14,M12
X160,M04,M06
X161,M11,M09
X162,M12,M11
X163,M12,M04
X164,M09,M02
X165,M08,M11
X166,M03,M07
X167,M08,M13
X168,M04,M08
X169,M07,M12
X170,M03,M02
X171,M06,M14
X172,M14,M05
X173,M11,M03
X174,M14,M06
X175,M05,M03
X176,M01,M14
X177,M03,M05
X178,M08,M09
X179,M03,M13
X180,M03,M02
X181,M07,M13
X182,M02,M07
X183,M07,M04
X184,M09,M05
X185,M09,M13
X186,M13,M10
X187,M12,M02
X188,M02,M04
X189,M04,M10
X190,M09,M14
X191,M09,M10
X192,M13,M06
X193,M04,M11
X194,M14,M10
X195,M04,M06
X196,M08,M10
X197,M01,M05
X198,M01,M14
X199,M04,M01
X200,M07,M10
X201,M07,M14
X202,M12,M08
X203,M07,M13
X204,M07,M05
X205,M11,M08
X206,M03,M04
X208,M05,M08
X209,M02,M13
X210,M02,M06
X211,M03,M09
X212,M11,M06
X214,M10,M05
X216,M14,M05
X217,M11,M10
X218,M06,M13
X219,M07,M11
X220,M08,M03
X221,M02,M06
X222,M09,M05
X223,M03,M06
X224,M05,M12
X225,M11,M08
X226,M11,M03
X227,M09,M03
X228,M02,M05
X229,M02,M09
X230,M04,M09
X231,M07,M09
X232,M11,M04
X233,M12,M01
X234,M12,M10
X235,M12,M11
X236,M03,M02
X237,M03,M05
X238,M13,M08
X239,M02,M11
X240,M06,M13
X241,M02,M10
X242,M05,M09
X243,M03,M11
X244,M05,M10
X245,M04,M05
X246,M09,M01
X247,M07,M10
X248,M12,M05
X249,M09,M08
X250,M04,M11
X251,M09,M03
X252,M02,M13
X253,M01,M04
X254,M12,M10
X255,M09,M14
X256,M05,M11
X257,M08,M11
X258,M03,M05
X259,M14,M01
X260,M08,M05
X261,M04,M03
X262,M05,M11
X263,M04,M09
X265,M11,M04
X266,M07,M14
X267,M02,M04
X268,M07,M10
X269,M07,M11
X270,M09,M14
X271,M14,M01
X272,M07,M10
X273,M07,M04
X274,M07,M13
X275,M03,M13
X276,M14,M06
X277,M14,M03
X278,M01,M07
X279,M01,M13
X280,M01,M07
X281,M03,M08
X282,M11,M09
X283,M04,M10
X284,M11,M10
X285,M07,M10
X286,M06,M07
X287,M02,M08
X001,M01,M09
X002,M14,M08
X003,M07,M06
X004,M09,M13
X005,M21,M02
X006,M18,M06
X007,M17,M16
X008,M05,M14
X009,M18,M06
X010,M18,M05
X011,M05,M15
X012,M01,M16
X013,M07,M10
X014,M13,M06
X015,M14,M08
X016,M01,M05
X017,M05,M14
X018,M08,M04
X019,M02,M09
X020,M21,M14
X021,M09,M04
X022,M19,M16
X023,M12,M18
X024,M07,M14
X025,M07,M06
X026,M21,M07
X027,M09,M10
X028,M13,M16
X029,M10,M11
X030,M11,M02
X031,M03,M11
X032,M14,M04
X033,M08,M04
X034,M14,M01
X035,M18,M16
X036,M09,M12
X037,M13,M10
X038,M11,M19
X039,M02,M13
X040,M05,M06
X041,M22,M05
X042,M07,M21
X043,M17,M20
X044,M20,M10
X045,M12,M22
X046,M19,M09
X047,M12,M17
X048,M22,M15
X049,M22,M11
X050,M17,M18
X051,M09,M17
X052,M14,M22
X053,M02,M10
X054,M14,M05
X055,M14,M19
X056,M12,M18
X057,M10,M17
X058,M03,M07
X059,M07,M05
X060,M06,M19
X061,M12,M13
X062,M17,M15
X063,M17,M08
X064,M05,M11
X065,M09,M22
X066,M14,M16
X067,M21,M18
X068,M09,M02
X069,M20,M08
X070,M13,M01
X071,M15,M20
X072,M17,M18
X073,M02,M18
X074,M19,M02
X075,M06,M16
X076,M01,M16
X077,M19,M10
X078,M22,M15
X079,M01,M02
X080,M12,M10
X081,M21,M13
X082,M07,M21
X083,M02,M10
X084,M08,M13
X085,M12,M05
X086,M22,M11
X087,M04,M10
X088,M22,M16
X089,M01,M14
X090,M19,M20
X091,M08,M15
X092,M18,M15
X093,M05,M08
X094,M10,M11
X095,M05,M21
X096,M17,M04
X097,M20,M18
X098,M22,M20
X099,M09,M05
X100,M22,M19
X101,M17,M08
X102,M22,M15
X103,M21,M02
X104,M19,M04
X105,M10,M03
X106,M14,M08
X107,M04,M22
X108,M02,M09
X109,M07,M15
X110,M07,M01
X111,M04,M22
X112,M09,M07
X113,M02,M08
X114,M09,M22
X115,M07,M10
X116,M02,M11
X117,M19,M21
X118,M12,M10
X119,M01,M11
X120,M19,M13
X121,M09,M16
X122,M03,M21
X123,M20,M12
X124,M02,M20
X125,M04,M06
X126,M08,M19
X127,M21,M18
X128,M12,M13
X129,M05,M19
X130,M03,M20
X131,M03,M19
X132,M14,M07
X133,M08,M20
X134,M02,M10
X135,M11,M04
X136,M03,M02
X137,M01,M12
X138,M12,M16
X139,M12,M20
X140,M01,M10
X141,M13,M16
X142,M19,M17
X143,M02,M19
X144,M19,M15
X145,M17,M10
X146,M15,M04
X147,M08,M15
X148,M09,M08
X149,M03,M02
X150,M01,M21
X151,M13,M08
X152,M13,M04
X153,M18,M08
X154,M04,M13
X155,M12,M16
X156,M02,M17
X157,M07,M13
X158,M03,M04
X159,M02,M03
X160,M11,M16
X161,M16,M13
X162,M03,M20
X163,M07,M01
X164,M07,M09
X165,M17,M20
X166,M15,M20
X167,M12,M22
X168,M19,M07
X169,M02,M03
X170,M01,M07
X171,M06,M10
X172,M04,M17
X173,M17,M12
X174,M14,M22
X175,M04,M08
X176,M16,M01
X177,M05,M16
X178,M01,M09
X179,M02,M10
X180,M07,M16
X181,M11,M16
X182,M12,M13
X183,M19,M18
X184,M14,M18
X185,M20,M13
X186,M22,M10
X187,M10,M20
X188,M11,M14
X189,M03,M22
X190,M19,M04
X191,M20,M16
X192,M22,M20
X193,M01,M11
X194,M12,M19
X195,M15,M06
X196,M14,M12
X197,M05,M16
X198,M05,M13
X199,M22,M15
X200,M12,M02
