judge,candidate_chosen,candidate_not_chosen
assessor05,0404_Kinderen2.pdf,0215EMT_kinderen_3.pdf
assessor06,0816_Kinderen_1.pdf,0911EMT_kinderen_1.pdf
assessor01,0201_Kinderen1.pdf,0605_Kinderen2.pdf
assessor38,0914EMT_kinderen_1.pdf,0820_Kinderen3.pdf
assessor28,0918EMT_Kinderen_2.pdf,0707EMT Kinderen3.pdf
assessor02,0615_Kinderen1.pdf,0101_Kinderen3.pdf
assessor07,0407_Kinderen1.pdf,1002_kinderen_1.pdf
assessor10,0607_kinderen_3.pdf,0701EMT Kinderen2.pdf
assessor33,0413_Kinderen3.pdf,0705EMT_Kinderen3.pdf
assessor12,0818_Kinderen1.pdf,0902EMT_kinderen_3.pdf
assessor11,0515_Kinderen_3.pdf,0508_kinderen_3.pdf
assessor08,0521_kinderen_2.pdf,0803_Kinderen3.pdf
assessor47,0909EMT_kinderen_3.pdf,0703EMT Kinderen1.pdf
assessor16,0408_Kinderen1.pdf,0104_Kinderen_1.pdf
assessor21,0821_Kinderen1.pdf,0111_Kinderen_3.pdf
assessor38,0106_Kinderen_1.pdf,0915EMT_Kinderen_1.pdf
assessor09,0912EMT_kinderen_2.pdf,0307_Kinderen_1.pdf
assessor05,0601_Kinderen3.pdf,0616_Kinderen3.pdf
assessor03,1004_Kinderen_2.pdf,0409_Kinderen3.pdf
assessor01,0414_Kinderen1.pdf,0301_Kinderen_1.pdf
assessor16,0815_Kinderen2.pdf,0811_Kinderen2.pdf
assessor05,0710EMT Kinderen2.pdf,0415_Kinderen2.pdf
assessor02,0425_Kinderen1.pdf,0302_kinderen_3.pdf
assessor06,0602_Kinderen1.pdf,0801_Kinderen_3.pdf
assessor47,0108_Kinderen_1.pdf,401_Kinderen3.pdf
assessor08,0213EMT_Kinderen_2.pdf,0913EMT_Kinderen_3.pdf
assessor16,0613_Kinderen3.pdf,0513_Kinderen1.pdf
assessor38,0412_Kinderen3.pdf,0402_Kinderen2.pdf
assessor10,0603_Kinderen2.pdf,0812_Kinderen_2.pdf
assessor28,0904EMT_kinderen_1.pdf,0411_Kinderen2.pdf
assessor11,0423_Kinderen3.pdf,0614_kinderen_3.pdf
assessor16,1009_kinderen_3.pdf,0819_Kinderen3.pdf
assessor47,0510_kinderen_2.pdf,0908EMT_kinderen_1.pdf
assessor07,0102_Kinderen2.pdf,0807_Kinderen2.pdf
assessor08,0422_Kinderen2.pdf,0109_Kinderen_2.pdf
assessor05,0916_Kinderen3.pdf,0403_Kinderen2.pdf
assessor21,0516_kinderen_1.pdf,1008_kinderen_3.pdf
assessor38,0405_Kinderen2.pdf,0214EMT_Kinderen_3.pdf
assessor33,0416_Kinderen2.pdf,0813_Kinderen_3.pdf
assessor16,0502_kinderen_2.pdf,0907EMT_kinderen_2.pdf
assessor08,0905EMT_kinderen_3.pdf,0420_Kinderen2.pdf
assessor10,0608_Kinderen2.pdf,0212EMT_Kinderen_1.pdf
assessor47,0810_kinderen_1.pdf,0509_Kinderen_2.pdf
assessor01,0910_Kinderen3.pdf,0805_Kinderen1.pdf
assessor02,0814_Kinderen_1.pdf,0517_kinderen_1.pdf
assessor09,0604_Kinderen2.pdf,0804_Kinderen2.pdf
assessor07,0303_Kinderen_1.pdf,0112_Kinderen_2.pdf
assessor06,0611_Kinderen1.pdf,0103_Kinderen_2.pdf
assessor21,0609_Kinderen1.pdf,0505_kinderen_2.pdf
assessor05,0704EMT Kinderen2.pdf,1005_kinderen_3.pdf
assessor38,0507_Kinderen1.pdf,0424_Kinderen3.pdf
assessor16,0105_Kinderen_3.pdf,0817_Kinderen2.pdf
assessor08,1006_Kinderen_2.pdf,0518_Kinderen_1.pdf
assessor11,0421_Kinderen3.pdf,0418_Kinderen3.pdf
assessor28,0406_Kinderen1.pdf,0519_kinderen_3.pdf
assessor16,0210EMT_Kinderen_1.pdf,0314_Kinderen2.pdf
assessor04,0417_Kinderen1.pdf,0107_Kinderen2.pdf
assessor05,0901EMT_Kinderen_2.pdf,0501_Kinderen_1.pdf
assessor03,0917EMT_Kinderen_2.pdf,1003_Kinderen1.pdf
assessor47,0706EMT Kinderen3.pdf,0512_Kinderen_1.pdf
assessor07,0606_Kinderen2.pdf,0419_Kinderen1.pdf
assessor08,0903EMT_kinderen_2.pdf,0110_Kinderen_3.pdf
assessor21,0709EMT Kinderen1.pdf,0216EMT_Kinderen_3.pdf
assessor01,0808_kinderen_3.pdf,0506_kinderen_3.pdf
assessor02,0410_Kinderen3.pdf,0802_Kinderen_1.pdf
assessor16,0310_Kinderen2.pdf,0906_Kinderen2.pdf
assessor38,0702EMT Kinderen1.pdf,0520_Kinderen_3.pdf
assessor47,0208EMT_Kinderen_2.pdf,0821_Kinderen1.pdf
