judge,candidate_chosen,candidate_not_chosen
14,113,50
14,22,14
14,34,97
14,115,60
14,45,96
14,24,41
14,7,62
14,29,90
14,75,100
14,111,101
10,95,25
10,110,59
10,46,99
10,77,35
10,66,43
10,74,94
10,47,86
15,12,1
15,56,70
15,85,5
15,64,78
15,57,106
15,63,122
15,16,65
15,37,23
15,114,120
15,9,67
15,80,92
15,27,91
15,51,31
15,116,98
15,30,21
15,112,36
15,54,119
15,76,69
15,84,72
15,83,109
15,53,19
15,15,93
15,13,73
15,3,68
15,32,79
15,10,38
15,58,117
15,2,107
15,55,18
15,49,17
15,102,108
15,28,65
15,22,90
15,54,73
15,92,99
15,24,46
15,112,87
15,72,89
15,66,98
15,20,106
15,121,108
15,116,3
15,35,4
15,10,113
15,45,42
15,26,49
15,53,74
15,109,120
15,33,80
15,12,118
15,102,91
15,58,50
15,61,70
15,30,78
15,84,18
15,6,93
14,37,21
14,60,82
14,77,94
14,47,56
14,16,69
14,1,38
14,44,15
14,43,122
14,32,71
14,64,117
14,9,31
14,57,27
14,103,52
14,88,7
14,14,36
12,67,41
12,51,114
12,29,97
12,2,5
12,105,48
14,23,63
12,101,104
14,96,100
12,25,17
12,111,8
12,112,74
14,58,21
14,111,91
12,77,18
14,83,72
12,32,98
14,29,65
12,64,101
12,43,8
14,44,11
14,37,51
12,54,61
12,7,49
12,13,31
12,109,53
12,23,28
12,110,82
12,36,97
12,22,96
12,121,26
14,2,113
12,57,48
14,73,60
12,71,79
12,116,75
14,86,25
12,33,100
12,76,115
14,41,42
12,102,93
12,15,34
14,120,107
14,56,78
12,88,10
14,95,92
12,1,39
14,94,17
12,85,38
14,46,103
12,68,27
14,104,4
12,117,63
12,5,106
14,87,108
12,9,89
14,105,90
12,70,19
12,35,47
12,62,118
12,67,45
14,30,84
12,24,69
12,80,122
14,14,99
12,16,3
14,119,28
12,18,120
14,26,107
12,40,56
14,66,1
14,10,105
12,11,23
14,85,109
12,54,25
14,53,65
12,62,104
14,22,97
12,57,4
12,52,42
14,46,102
12,64,91
12,121,21
12,15,100
15,73,78
12,43,44
15,55,114
12,13,111
15,59,19
12,51,60
15,69,75
12,81,41
12,68,118
15,103,110
12,87,77
12,115,122
12,48,50
15,29,117
12,5,38
12,45,20
15,7,93
12,79,90
12,80,31
12,113,47
12,33,34
15,83,99
12,24,88
12,76,70
12,86,32
15,9,30
12,2,14
15,112,101
15,61,71
15,89,96
15,67,84
15,94,98
17,6,72
17,12,108
17,37,82
17,116,63
17,92,17
17,36,106
17,52,59
17,68,98
17,35,23
17,94,69
17,77,96
17,49,119
17,114,4
17,9,73
17,1,48
17,62,107
17,99,122
17,10,28
17,87,105
17,93,32
17,40,21
17,51,106
17,83,97
17,108,116
17,54,86
14,25,5
17,103,91
17,26,65
14,11,2
14,104,90
17,44,74
17,31,39
17,71,17
14,102,29
17,20,115
14,43,72
17,113,19
17,101,6
14,75,120
14,33,8
17,24,34
14,12,88
14,81,47
14,79,60
14,64,111
14,85,117
14,55,66
14,3,84
14,121,89
17,46,30
17,45,57
17,61,63
17,110,92
17,7,58
17,13,82
17,15,41
17,37,118
17,67,56
17,80,38
17,16,18
17,22,36
17,70,50
17,95,109
17,78,100
17,65,17
17,2,90
17,11,14
17,44,34
17,51,70
17,66,29
16,92,36
16,35,110
16,22,113
16,87,96
16,58,27
16,74,122
16,46,68
16,78,63
16,114,18
16,12,5
16,115,97
16,109,75
16,24,32
16,7,105
16,49,43
9,28,41
9,47,100
9,111,56
9,99,54
9,116,37
9,83,1
9,31,61
9,16,62
3,119,98
3,86,6
3,10,48
3,13,77
3,30,3
3,64,93
3,121,60
3,53,71
3,67,95
3,88,104
7,55,73
1,59,84
1,120,50
1,106,21
1,103,94
7,108,20
7,117,82
7,9,72
7,69,89
7,33,42
7,52,80
7,87,18
7,117,50
7,110,99
7,16,31
7,120,68
7,9,75
7,56,30
7,83,119
3,80,57
3,115,43
3,53,14
3,62,81
3,1,20
3,24,94
5,84,73
3,67,98
5,85,6
5,108,46
5,88,96
5,101,4
5,34,22
3,76,48
5,3,69
5,86,82
5,37,52
3,12,41
5,66,7
5,58,32
5,105,70
5,55,100
3,13,38
5,122,17
5,11,59
5,77,60
5,64,102
3,118,91
5,114,10
5,116,92
9,54,8
9,63,19
3,25,65
5,95,113
5,35,90
9,112,15
5,5,104
5,111,47
5,72,107
9,109,71
3,103,51
5,42,36
9,61,27
5,89,93
5,45,2
5,40,33
5,106,74
3,26,78
5,44,39
9,97,21
5,56,92
5,77,117
5,51,52
5,2,22
9,70,10
5,16,41
5,29,18
3,54,57
5,20,98
9,71,42
5,86,104
5,46,87
5,122,72
9,113,44
5,101,5
5,55,84
9,63,75
9,81,19
5,30,28
5,116,6
9,3,17
5,68,39
9,1,35
5,14,21
9,85,90
5,80,105
5,64,103
9,31,78
5,110,108
5,73,27
5,40,93
5,79,48
5,111,115
5,9,95
5,89,23
5,26,76
5,69,91
5,67,43
5,61,100
5,88,38
5,12,47
5,45,97
5,99,32
5,118,82
5,62,65
5,8,120
5,102,33
5,13,34
5,74,4
5,58,36
5,109,15
5,114,11
5,121,24
5,96,50
5,37,106
5,49,94
5,112,7
5,53,107
5,60,119
5,31,113
5,95,8
5,7,59
5,61,14
5,117,79
5,83,9
5,30,54
5,27,107
5,60,32
9,26,68
18,112,33
9,88,108
9,66,67
9,85,70
9,103,45
18,92,49
18,24,120
9,47,11
9,105,97
18,65,91
9,116,2
3,15,71
9,102,75
9,46,82
9,40,78
9,1,89
3,44,119
9,23,42
9,12,20
9,58,115
9,57,64
3,86,5
18,53,84
3,52,36
18,10,98
3,37,81
18,22,100
18,63,109
18,69,74
3,25,6
18,55,28
5,104,21
5,13,4
5,111,93
3,87,38
5,34,90
18,80,72
5,110,29
5,121,122
5,56,19
5,94,96
3,114,99
5,62,41
5,118,16
5,35,25
5,77,41
5,51,75
5,52,94
3,106,17
5,114,40
5,62,84
5,14,98
5,54,32
5,76,72
5,112,20
3,33,19
5,11,22
5,55,86
5,118,7
5,9,113
5,70,120
5,1,64
5,77,71
5,31,36
5,97,4
13,101,48
5,13,56
3,47,93
5,116,34
5,35,5
5,67,101
5,59,89
5,12,65
5,45,23
5,28,69
5,73,53
3,3,79
5,102,8
5,121,43
5,24,82
3,26,91
5,81,107
5,66,17
5,30,10
5,74,117
5,83,57
5,88,39
5,49,122
3,60,27
5,58,100
5,78,105
5,2,37
3,111,106
5,108,90
5,68,18
5,109,38
5,110,42
5,44,6
5,87,48
5,115,119
5,15,104
5,85,63
5,103,96
5,95,61
5,29,92
18,51,43
18,30,119
18,55,97
18,66,113
18,88,48
18,46,34
18,122,36
18,100,90
7,121,2
18,108,8
18,67,114
7,22,118
18,37,43
18,13,14
7,49,115
18,102,42
7,77,27
18,95,62
7,92,94
18,60,120
7,1,72
18,68,21
7,59,18
7,53,106
7,15,4
7,105,6
7,7,47
7,44,93
7,33,117
7,96,63
7,50,74
7,111,26
7,3,31
7,51,39
7,85,11
7,70,79
7,78,19
12,73,64
12,58,71
12,103,38
12,12,91
12,56,104
12,45,107
12,28,5
13,110,84
13,61,23
13,99,65
13,69,98
13,10,32
12,116,57
12,54,52
12,76,41
12,24,101
12,25,89
12,16,75
12,35,109
12,87,9
12,37,68
12,1,63
12,78,15
12,62,60
12,24,70
12,112,44
12,52,43
12,7,121
12,10,100
12,74,65
12,108,86
12,95,80
12,67,119
12,58,104
12,73,38
12,27,82
12,30,5
12,54,107
12,113,89
12,110,18
12,19,32
12,6,120
12,22,115
12,116,105
12,40,25
12,26,69
12,55,79
12,45,76
12,13,33
12,103,117
12,77,93
12,109,28
12,14,66
12,31,122
12,2,92
12,50,98
12,36,96
12,72,16
12,49,106
12,57,85
12,102,97
12,83,71
12,51,11
12,75,23
12,59,101
12,46,61
12,20,39
12,56,118
12,64,4
12,53,111
12,87,17
12,29,42
12,114,8
12,41,90
12,88,94
12,35,91
12,99,48
12,47,21
12,84,9
12,81,12
12,3,34
12,68,17
12,92,43
12,71,48
12,1,96
12,77,47
12,46,11
12,2,97
12,42,38
12,102,65
12,10,35
12,7,63
12,27,21
12,30,41
12,64,58
12,78,115
12,112,28
12,85,19
12,114,25
12,118,15
12,80,20
12,45,34
12,103,79
12,66,40
17,94,93
17,57,16
17,39,50
17,76,14
17,87,100
17,37,18
17,119,6
17,106,4
5,56,90
5,109,72
5,22,5
5,95,83
5,29,69
5,105,91
5,61,108
5,99,74
5,51,101
5,81,89
5,73,23
5,13,49
5,32,88
5,9,117
5,121,75
5,82,36
5,24,8
5,33,107
5,116,113
5,86,120
5,54,60
5,84,98
5,53,31
5,52,12
5,3,70
5,110,62
5,67,104
5,59,122
5,46,89
3,37,92
3,2,69
3,26,4
3,64,17
3,103,111
3,55,70
3,93,39
3,49,117
3,15,58
3,31,90
3,83,94
3,45,19
3,68,63
3,116,42
3,11,32
8,35,75
8,120,104
6,53,24
6,40,7
6,102,105
6,43,34
6,100,50
6,112,12
8,119,65
8,33,10
6,56,87
8,29,115
6,84,25
8,3,47
6,22,98
6,13,95
8,114,96
6,14,106
8,80,23
6,81,122
8,61,21
6,16,76
6,54,109
6,121,44
6,85,74
8,67,52
6,20,82
8,51,38
3,28,78
6,1,8
8,118,18
8,30,79
3,9,107
8,41,71
8,73,91
6,59,66
3,113,48
6,99,57
8,77,86
8,31,50
3,36,27
6,55,81
3,13,60
8,25,97
3,37,74
8,96,4
6,46,77
8,121,10
8,89,8
6,22,42
8,80,91
3,7,98
8,103,93
8,94,63
3,27,18
6,26,104
8,1,21
6,52,2
8,23,90
8,40,119
3,66,20
6,44,114
6,99,6
8,24,3
3,35,58
8,16,106
8,57,82
8,51,105
3,33,75
8,83,88
8,109,107
8,62,79
8,118,48
3,30,115
8,56,84
8,11,43
3,61,36
8,108,68
8,12,92
8,76,78
6,49,86
3,70,47
8,112,100
8,45,110
8,28,101
6,65,19
3,120,17
8,117,39
8,85,59
6,111,102
8,73,34
6,95,5
8,29,38
8,9,54
6,32,69
8,87,53
6,111,67
8,101,90
8,64,60
6,13,99
8,65,23
8,44,24
8,102,122
6,92,77
8,45,63
6,109,48
8,43,6
6,15,74
6,103,84
6,85,8
6,54,79
6,53,33
6,98,97
6,61,86
4,110,14
8,87,82
8,35,32
8,20,47
8,40,18
8,76,71
8,59,17
8,3,106
8,72,69
8,66,42
8,55,4
8,117,104
8,62,93
8,118,107
8,49,91
4,56,39
4,57,78
4,34,100
4,29,68
4,31,10
4,26,7
4,83,5
4,73,58
4,30,27
4,51,21
4,1,108
4,37,19
4,25,70
11,115,41
11,46,88
11,2,36
11,13,62
17,83,101
17,84,35
17,34,32
17,111,90
17,11,109
17,37,12
17,97,5
17,80,75
17,110,115
17,86,18
17,105,33
17,52,68
17,15,60
17,49,74
17,7,108
17,114,17
17,67,100
17,29,96
17,72,78
17,58,122
17,55,47
17,89,48
17,63,104
17,2,44
17,92,23
17,79,98
17,117,8
17,16,39
17,40,24
5,69,107
5,65,82
5,81,99
5,51,4
5,3,94
5,116,73
5,85,43
5,77,113
5,95,54
5,45,93
5,20,38
5,9,50
5,106,10
5,25,71
5,26,28
5,119,42
5,31,27
5,53,6
5,56,21
5,121,57
2,87,36
2,103,112
2,70,118
6,103,9
6,15,49
6,47,97
6,70,94
6,31,98
6,18,107
6,40,28
6,88,78
16,62,17
16,64,41
16,46,90
11,117,48
16,86,21
16,99,4
16,2,96
11,67,110
16,75,74
11,59,8
