judge,candidate_chosen,candidate_not_chosen
2,104,103
2,104,86
2,86,92
2,83,92
2,83,107
2,107,101
2,1010,101
2,1010,81
2,106,81
2,106,108
2,108,93
2,109,93
2,85,109
2,95,85
2,95,94
2,91,94
2,810,91
2,810,84
2,88,84
2,102,88
2,102,82
2,87,82
2,89,87
2,89,86
2,86,92
2,83,92
2,105,83
2,103,105
2,103,107
2,104,107
2,104,101
2,1010,101
2,1010,81
2,81,89
2,89,88
2,102,88
2,102,109
2,91,109
2,91,94
2,94,95
2,810,95
2,810,85
2,85,84
2,93,84
2,87,93
2,87,82
2,108,82
2,108,106
2,106,86
2,105,86
4,92,91
4,106,92
4,106,103
4,103,107
4,104,107
4,104,101
4,101,81
4,1010,81
4,1010,82
3,108,105
3,89,108
3,89,87
3,87,88
3,102,88
3,93,102
3,93,84
3,109,84
3,85,109
3,85,810
3,810,95
3,94,95
3,91,94
3,92,91
3,92,82
3,86,82
3,103,86
3,107,103
3,107,104
3,101,104
3,101,81
3,81,1010
3,1010,106
3,106,105
3,105,108
3,108,87
3,89,87
3,89,88
3,88,102
3,102,84
3,93,84
3,93,109
3,109,810
3,85,810
3,85,95
3,95,94
3,94,91
3,83,91
3,83,92
3,86,92
3,86,82
3,83,82
3,103,83
3,103,107
3,107,104
3,104,101
3,101,1010
3,83,1010
3,81,83
3,81,83
4,106,82
4,106,87
4,105,87
4,105,108
4,108,89
4,89,88
4,88,94
4,810,94
4,810,85
4,85,95
4,109,95
4,109,84
4,84,102
4,102,92
4,103,107
4,84,93
4,810,91
4,89,88
4,82,86
4,83,102
4,106,108
4,1010,105
4,109,95
4,81,87
4,85,94
4,104,101
4,93,91
4,103,105
4,84,92
4,108,102
4,88,93
4,1010,81
4,82,95
4,87,89
4,107,101
4,104,86
4,106,83
4,810,94
4,109,85
4,107,86
4,103,83
1,84,810
1,95,91
1,81,82
1,102,109
1,85,94
1,105,92
1,108,88
1,86,106
1,89,93
1,104,87
1,101,1010
1,92,109
1,83,93
1,87,88
1,92,85
1,1010,102
1,107,81
1,101,86
1,103,104
1,106,108
1,84,94
1,91,810
1,82,95
1,105,89
1,104,93
1,108,92
1,81,82
1,95,91
1,86,102
1,101,106
1,83,85
1,103,93
1,105,94
1,1010,109
1,107,89
1,87,810
1,88,84
1,101,91
1,93,84
1,1010,85
1,81,108
1,102,91
1,86,105
1,104,810
1,82,87
1,89,95
1,103,83
1,106,88
1,107,92
1,109,94
6,95,94
6,95,92
6,92,87
6,82,87
6,82,89
6,81,89
6,106,81
6,106,102
6,102,91
6,91,810
6,93,810
6,93,84
6,85,84
6,109,85
6,103,109
6,103,105
6,105,108
6,108,1010
6,107,1010
6,107,86
6,83,86
6,83,101
6,101,92
6,88,92
6,94,88
6,95,94
6,82,95
6,82,87
6,89,87
6,106,89
6,106,103
6,103,810
6,93,810
6,91,93
6,85,91
6,85,84
6,109,84
6,109,102
6,1010,102
6,1010,88
6,94,88
6,95,94
6,92,95
6,101,92
6,83,101
6,86,83
6,107,86
6,108,107
6,108,105
6,105,106
7,91,82
7,89,82
7,89,87
7,85,87
7,85,84
7,84,810
7,103,810
7,103,93
7,109,93
7,109,92
7,88,92
7,94,88
7,95,94
7,89,95
7,89,91
7,91,82
7,106,82
7,105,106
7,105,108
7,108,107
7,1010,107
7,1010,86
7,86,101
7,83,101
7,83,87
7,810,87
7,810,85
7,84,85
7,84,93
7,92,93
7,105,92
7,106,105
7,106,1010
7,107,1010
7,108,107
7,108,86
7,86,101
7,83,101
7,83,82
7,91,82
7,89,91
7,89,94
7,94,95
7,95,88
7,85,88
7,85,84
7,103,84
7,104,103
7,104,810
7,92,810
9,103,104
9,103,104
9,104,93
9,104,93
9,104,109
9,109,94
9,95,94
9,109,95
9,81,109
9,81,88
9,89,88
9,81,89
9,81,91
9,82,91
9,81,82
9,107,81
9,104,107
9,104,81
9,104,81
9,104,81
9,104,81
9,104,87
9,106,87
9,101,83
9,87,108
9,103,105
9,84,92
9,810,93
9,109,94
9,89,95
9,91,88
9,104,86
9,1010,107
9,82,85
9,81,102
9,103,102
9,105,106
9,86,83
9,87,85
9,1010,109
9,103,101
9,95,94
9,104,92
9,107,810
9,93,88
9,81,108
9,82,91
9,84,89
9,85,84
9,92,810
8,86,102
8,86,102
8,102,87
8,105,87
8,105,108
8,108,1010
8,106,1010
8,106,102
8,101,102
8,101,102
8,83,102
8,83,89
8,102,93
8,105,83
8,85,95
8,84,94
8,86,109
8,92,91
8,87,82
8,104,1010
8,81,107
8,810,88
8,108,101
8,103,106
8,810,109
8,93,94
8,101,109
8,88,84
8,81,86
8,107,87
8,82,95
8,106,105
8,102,89
8,103,83
8,104,108
8,1010,92
8,91,85
8,103,93
8,81,93
8,104,101
8,89,85
8,1010,86
8,102,94
8,87,810
8,83,88
8,92,84
8,106,109
8,105,82
8,108,91
8,107,95
