judge,candidate_chosen,candidate_not_chosen,time_taken
fJC3QTuTKQCjPdtg7,MFcor3aTKnq29A2W6,zoyLcsyuhL33JMGaA,7.436
fJC3QTuTKQCjPdtg7,Mc6NBSWC4NvRT3tBn,T5obF7dxiMLKmjcJJ,4.486
qH3PsB5bTfazu6C69,yoQr5KJnZboZZXt3K,zoyLcsyuhL33JMGaA,342.864
fGNbMkneyek8tyCG9,ea5tYyskbe2hJxyBg,zoyLcsyuhL33JMGaA,10.79
aWSbAXGNHgzZsBTnz,S2jRQuwxfrevH7NTy,MFcor3aTKnq29A2W6,4.516
qH3PsB5bTfazu6C69,FCwSmYgHBoASKQyD4,zoyLcsyuhL33JMGaA,7.467
crjQ3f6BsbXqwkqcK,dgovLjAkHKactw8Te,FCwSmYgHBoASKQyD4,73.914
fJC3QTuTKQCjPdtg7,S2jRQuwxfrevH7NTy,ACEGpME2RJvXyuynF,9.671
qH3PsB5bTfazu6C69,ea5tYyskbe2hJxyBg,T5obF7dxiMLKmjcJJ,11.155
fJC3QTuTKQCjPdtg7,ACEGpME2RJvXyuynF,KuHzmmptLeDhhsWPx,28.038
crjQ3f6BsbXqwkqcK,Yt6mzQcy3Qejg82CQ,yoQr5KJnZboZZXt3K,8.008
fGNbMkneyek8tyCG9,Mc6NBSWC4NvRT3tBn,fxspS2SEz3Bv3LgYY,63.394
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,Yt6mzQcy3Qejg82CQ,30.859
qH3PsB5bTfazu6C69,FCwSmYgHBoASKQyD4,zoyLcsyuhL33JMGaA,5.275
fGNbMkneyek8tyCG9,dgovLjAkHKactw8Te,KuHzmmptLeDhhsWPx,28.968
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,ACEGpME2RJvXyuynF,7.205
crjQ3f6BsbXqwkqcK,Yt6mzQcy3Qejg82CQ,KuHzmmptLeDhhsWPx,39.484
aWSbAXGNHgzZsBTnz,zoyLcsyuhL33JMGaA,ACEGpME2RJvXyuynF,22.884
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,6gZgcNytec65SZGN7,66.732
fJC3QTuTKQCjPdtg7,MFcor3aTKnq29A2W6,KuHzmmptLeDhhsWPx,5.296
crjQ3f6BsbXqwkqcK,yoQr5KJnZboZZXt3K,fxspS2SEz3Bv3LgYY,5.593
fJC3QTuTKQCjPdtg7,ea5tYyskbe2hJxyBg,cvP4FRNexvEeDmSwW,12.231
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,6gZgcNytec65SZGN7,48.831
crjQ3f6BsbXqwkqcK,yoQr5KJnZboZZXt3K,Mc6NBSWC4NvRT3tBn,7.041
fGNbMkneyek8tyCG9,FCwSmYgHBoASKQyD4,yoQr5KJnZboZZXt3K,15.554
fJC3QTuTKQCjPdtg7,ea5tYyskbe2hJxyBg,S2jRQuwxfrevH7NTy,24.389
crjQ3f6BsbXqwkqcK,MFcor3aTKnq29A2W6,ACEGpME2RJvXyuynF,32.325
crjQ3f6BsbXqwkqcK,dgovLjAkHKactw8Te,ACEGpME2RJvXyuynF,127.053
aWSbAXGNHgzZsBTnz,FCwSmYgHBoASKQyD4,T5obF7dxiMLKmjcJJ,17.87
fGNbMkneyek8tyCG9,T5obF7dxiMLKmjcJJ,cvP4FRNexvEeDmSwW,37.836
qH3PsB5bTfazu6C69,FCwSmYgHBoASKQyD4,T5obF7dxiMLKmjcJJ,7.076
qH3PsB5bTfazu6C69,MFcor3aTKnq29A2W6,zoyLcsyuhL33JMGaA,7.122
fGNbMkneyek8tyCG9,Yt6mzQcy3Qejg82CQ,yoQr5KJnZboZZXt3K,34.173
aWSbAXGNHgzZsBTnz,yoQr5KJnZboZZXt3K,T5obF7dxiMLKmjcJJ,35.833
fJC3QTuTKQCjPdtg7,ea5tYyskbe2hJxyBg,FCwSmYgHBoASKQyD4,6.806
crjQ3f6BsbXqwkqcK,yoQr5KJnZboZZXt3K,ACEGpME2RJvXyuynF,46.654
aWSbAXGNHgzZsBTnz,S2jRQuwxfrevH7NTy,MFcor3aTKnq29A2W6,10.181
fGNbMkneyek8tyCG9,S2jRQuwxfrevH7NTy,fxspS2SEz3Bv3LgYY,1.62
aWSbAXGNHgzZsBTnz,zoyLcsyuhL33JMGaA,KuHzmmptLeDhhsWPx,16.548
fJC3QTuTKQCjPdtg7,cvP4FRNexvEeDmSwW,Yt6mzQcy3Qejg82CQ,50.653
fGNbMkneyek8tyCG9,yoQr5KJnZboZZXt3K,zoyLcsyuhL33JMGaA,43.798
qH3PsB5bTfazu6C69,zoyLcsyuhL33JMGaA,T5obF7dxiMLKmjcJJ,13.005
qH3PsB5bTfazu6C69,FCwSmYgHBoASKQyD4,KuHzmmptLeDhhsWPx,9.652
qH3PsB5bTfazu6C69,6gZgcNytec65SZGN7,MFcor3aTKnq29A2W6,8.028
crjQ3f6BsbXqwkqcK,Yt6mzQcy3Qejg82CQ,6gZgcNytec65SZGN7,29.898
crjQ3f6BsbXqwkqcK,6gZgcNytec65SZGN7,zoyLcsyuhL33JMGaA,3.394
aWSbAXGNHgzZsBTnz,yoQr5KJnZboZZXt3K,T5obF7dxiMLKmjcJJ,120.782
qH3PsB5bTfazu6C69,yoQr5KJnZboZZXt3K,dgovLjAkHKactw8Te,5.331
qH3PsB5bTfazu6C69,yoQr5KJnZboZZXt3K,FCwSmYgHBoASKQyD4,5.958
crjQ3f6BsbXqwkqcK,FCwSmYgHBoASKQyD4,MFcor3aTKnq29A2W6,128.215
crjQ3f6BsbXqwkqcK,MFcor3aTKnq29A2W6,KuHzmmptLeDhhsWPx,98.696
fJC3QTuTKQCjPdtg7,Yt6mzQcy3Qejg82CQ,T5obF7dxiMLKmjcJJ,9.261
fGNbMkneyek8tyCG9,MFcor3aTKnq29A2W6,KuHzmmptLeDhhsWPx,3.358
aWSbAXGNHgzZsBTnz,S2jRQuwxfrevH7NTy,zoyLcsyuhL33JMGaA,71.448
qH3PsB5bTfazu6C69,yoQr5KJnZboZZXt3K,fxspS2SEz3Bv3LgYY,62.976
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,T5obF7dxiMLKmjcJJ,6.973
fGNbMkneyek8tyCG9,ea5tYyskbe2hJxyBg,dgovLjAkHKactw8Te,3.835
fJC3QTuTKQCjPdtg7,yoQr5KJnZboZZXt3K,6gZgcNytec65SZGN7,10.256
qH3PsB5bTfazu6C69,ea5tYyskbe2hJxyBg,FCwSmYgHBoASKQyD4,23.195
crjQ3f6BsbXqwkqcK,ACEGpME2RJvXyuynF,fxspS2SEz3Bv3LgYY,6.607
fGNbMkneyek8tyCG9,cvP4FRNexvEeDmSwW,Yt6mzQcy3Qejg82CQ,165.858
qH3PsB5bTfazu6C69,T5obF7dxiMLKmjcJJ,ACEGpME2RJvXyuynF,4.317
fJC3QTuTKQCjPdtg7,cvP4FRNexvEeDmSwW,ACEGpME2RJvXyuynF,7.367
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,cvP4FRNexvEeDmSwW,6.396
fGNbMkneyek8tyCG9,yoQr5KJnZboZZXt3K,zoyLcsyuhL33JMGaA,42.982
qH3PsB5bTfazu6C69,Yt6mzQcy3Qejg82CQ,Mc6NBSWC4NvRT3tBn,11.811
crjQ3f6BsbXqwkqcK,6gZgcNytec65SZGN7,FCwSmYgHBoASKQyD4,9.074
fJC3QTuTKQCjPdtg7,Yt6mzQcy3Qejg82CQ,KuHzmmptLeDhhsWPx,6.672
fJC3QTuTKQCjPdtg7,T5obF7dxiMLKmjcJJ,KuHzmmptLeDhhsWPx,9.033
qH3PsB5bTfazu6C69,Mc6NBSWC4NvRT3tBn,ea5tYyskbe2hJxyBg,231.561
fJC3QTuTKQCjPdtg7,fxspS2SEz3Bv3LgYY,ACEGpME2RJvXyuynF,43.739
aWSbAXGNHgzZsBTnz,ACEGpME2RJvXyuynF,FCwSmYgHBoASKQyD4,85.639
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,Yt6mzQcy3Qejg82CQ,79.142
fJC3QTuTKQCjPdtg7,ea5tYyskbe2hJxyBg,ACEGpME2RJvXyuynF,11.207
crjQ3f6BsbXqwkqcK,ea5tYyskbe2hJxyBg,zoyLcsyuhL33JMGaA,8.53
qH3PsB5bTfazu6C69,ea5tYyskbe2hJxyBg,FCwSmYgHBoASKQyD4,19.168
qH3PsB5bTfazu6C69,6gZgcNytec65SZGN7,KuHzmmptLeDhhsWPx,14.043
aWSbAXGNHgzZsBTnz,ea5tYyskbe2hJxyBg,cvP4FRNexvEeDmSwW,7.543
crjQ3f6BsbXqwkqcK,MFcor3aTKnq29A2W6,fxspS2SEz3Bv3LgYY,5.241
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,ACEGpME2RJvXyuynF,184.257
fJC3QTuTKQCjPdtg7,KuHzmmptLeDhhsWPx,6gZgcNytec65SZGN7,311.43
qH3PsB5bTfazu6C69,Mc6NBSWC4NvRT3tBn,dgovLjAkHKactw8Te,3.863
fGNbMkneyek8tyCG9,6gZgcNytec65SZGN7,dgovLjAkHKactw8Te,9.016
qH3PsB5bTfazu6C69,6gZgcNytec65SZGN7,MFcor3aTKnq29A2W6,12.804
crjQ3f6BsbXqwkqcK,6gZgcNytec65SZGN7,fxspS2SEz3Bv3LgYY,268.921
fGNbMkneyek8tyCG9,Mc6NBSWC4NvRT3tBn,ACEGpME2RJvXyuynF,3.397
fGNbMkneyek8tyCG9,cvP4FRNexvEeDmSwW,Yt6mzQcy3Qejg82CQ,42.286
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,S2jRQuwxfrevH7NTy,3.869
fJC3QTuTKQCjPdtg7,MFcor3aTKnq29A2W6,ACEGpME2RJvXyuynF,89.165
qH3PsB5bTfazu6C69,6gZgcNytec65SZGN7,zoyLcsyuhL33JMGaA,8.818
aWSbAXGNHgzZsBTnz,cvP4FRNexvEeDmSwW,T5obF7dxiMLKmjcJJ,25.994
qH3PsB5bTfazu6C69,KuHzmmptLeDhhsWPx,T5obF7dxiMLKmjcJJ,9.908
qH3PsB5bTfazu6C69,cvP4FRNexvEeDmSwW,ea5tYyskbe2hJxyBg,17.083
fJC3QTuTKQCjPdtg7,Mc6NBSWC4NvRT3tBn,fxspS2SEz3Bv3LgYY,9.583
aWSbAXGNHgzZsBTnz,dgovLjAkHKactw8Te,zoyLcsyuhL33JMGaA,4.876
qH3PsB5bTfazu6C69,Mc6NBSWC4NvRT3tBn,S2jRQuwxfrevH7NTy,119.862
qH3PsB5bTfazu6C69,zoyLcsyuhL33JMGaA,T5obF7dxiMLKmjcJJ,11.634
crjQ3f6BsbXqwkqcK,dgovLjAkHKactw8Te,T5obF7dxiMLKmjcJJ,4.424
fGNbMkneyek8tyCG9,FCwSmYgHBoASKQyD4,MFcor3aTKnq29A2W6,2.958
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,KuHzmmptLeDhhsWPx,82.735
fJC3QTuTKQCjPdtg7,cvP4FRNexvEeDmSwW,6gZgcNytec65SZGN7,11.519
crjQ3f6BsbXqwkqcK,yoQr5KJnZboZZXt3K,FCwSmYgHBoASKQyD4,185.535
crjQ3f6BsbXqwkqcK,MFcor3aTKnq29A2W6,Mc6NBSWC4NvRT3tBn,14.542
fGNbMkneyek8tyCG9,cvP4FRNexvEeDmSwW,KuHzmmptLeDhhsWPx,119.97
crjQ3f6BsbXqwkqcK,S2jRQuwxfrevH7NTy,yoQr5KJnZboZZXt3K,44.804
fGNbMkneyek8tyCG9,dgovLjAkHKactw8Te,ACEGpME2RJvXyuynF,5.444
crjQ3f6BsbXqwkqcK,ACEGpME2RJvXyuynF,zoyLcsyuhL33JMGaA,21.717
fJC3QTuTKQCjPdtg7,MFcor3aTKnq29A2W6,yoQr5KJnZboZZXt3K,24.381
crjQ3f6BsbXqwkqcK,zoyLcsyuhL33JMGaA,fxspS2SEz3Bv3LgYY,13.958
aWSbAXGNHgzZsBTnz,S2jRQuwxfrevH7NTy,fxspS2SEz3Bv3LgYY,3.774
fGNbMkneyek8tyCG9,ea5tYyskbe2hJxyBg,KuHzmmptLeDhhsWPx,196.56
fJC3QTuTKQCjPdtg7,Yt6mzQcy3Qejg82CQ,6gZgcNytec65SZGN7,12.496
crjQ3f6BsbXqwkqcK,KuHzmmptLeDhhsWPx,fxspS2SEz3Bv3LgYY,9.39
fGNbMkneyek8tyCG9,S2jRQuwxfrevH7NTy,dgovLjAkHKactw8Te,15.317
qH3PsB5bTfazu6C69,cvP4FRNexvEeDmSwW,Mc6NBSWC4NvRT3tBn,10.45
fJC3QTuTKQCjPdtg7,yoQr5KJnZboZZXt3K,dgovLjAkHKactw8Te,3.694
qH3PsB5bTfazu6C69,cvP4FRNexvEeDmSwW,Yt6mzQcy3Qejg82CQ,9.603
aWSbAXGNHgzZsBTnz,KuHzmmptLeDhhsWPx,dgovLjAkHKactw8Te,3.735
crjQ3f6BsbXqwkqcK,ea5tYyskbe2hJxyBg,dgovLjAkHKactw8Te,9.239
fJC3QTuTKQCjPdtg7,fxspS2SEz3Bv3LgYY,T5obF7dxiMLKmjcJJ,139.7
fJC3QTuTKQCjPdtg7,Yt6mzQcy3Qejg82CQ,6gZgcNytec65SZGN7,8.319
qH3PsB5bTfazu6C69,6gZgcNytec65SZGN7,zoyLcsyuhL33JMGaA,4.273
aWSbAXGNHgzZsBTnz,cvP4FRNexvEeDmSwW,dgovLjAkHKactw8Te,124.9
qH3PsB5bTfazu6C69,FCwSmYgHBoASKQyD4,ea5tYyskbe2hJxyBg,33.649
crjQ3f6BsbXqwkqcK,ea5tYyskbe2hJxyBg,ACEGpME2RJvXyuynF,5.863
crjQ3f6BsbXqwkqcK,ea5tYyskbe2hJxyBg,dgovLjAkHKactw8Te,25.429
qH3PsB5bTfazu6C69,yoQr5KJnZboZZXt3K,MFcor3aTKnq29A2W6,236.726
crjQ3f6BsbXqwkqcK,cvP4FRNexvEeDmSwW,dgovLjAkHKactw8Te,16.416
fJC3QTuTKQCjPdtg7,yoQr5KJnZboZZXt3K,FCwSmYgHBoASKQyD4,12.991
crjQ3f6BsbXqwkqcK,dgovLjAkHKactw8Te,zoyLcsyuhL33JMGaA,4.889
crjQ3f6BsbXqwkqcK,MFcor3aTKnq29A2W6,zoyLcsyuhL33JMGaA,322.037
fGNbMkneyek8tyCG9,ACEGpME2RJvXyuynF,fxspS2SEz3Bv3LgYY,9.583
crjQ3f6BsbXqwkqcK,FCwSmYgHBoASKQyD4,zoyLcsyuhL33JMGaA,28.364
fGNbMkneyek8tyCG9,cvP4FRNexvEeDmSwW,fxspS2SEz3Bv3LgYY,3.867
aWSbAXGNHgzZsBTnz,Yt6mzQcy3Qejg82CQ,ea5tYyskbe2hJxyBg,86.115
fGNbMkneyek8tyCG9,6gZgcNytec65SZGN7,Mc6NBSWC4NvRT3tBn,6.911
qH3PsB5bTfazu6C69,S2jRQuwxfrevH7NTy,Mc6NBSWC4NvRT3tBn,46.774
qH3PsB5bTfazu6C69,cvP4FRNexvEeDmSwW,yoQr5KJnZboZZXt3K,475.109
fJC3QTuTKQCjPdtg7,Yt6mzQcy3Qejg82CQ,ACEGpME2RJvXyuynF,7.097
